#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,256,256,256,256,256,0.000041
1,0,0,256,7947,8203,0.001312
2,0,0,256,47985,56188,0.008990
3,0,0,256,121193,177381,0.028381
4,0,0,256,277143,454524,0.072724
5,0,0,256,536159,990683,0.158509
6,0,0,256,710340,1701023,0.272164
7,0,0,256,870903,2571926,0.411508
8,0,0,256,962419,3534345,0.565495
9,0,0,256,916515,4450860,0.712138
10,0,0,256,696957,5147817,0.823651
11,0,0,256,475555,5623372,0.899740
12,0,0,256,302342,5925714,0.948114
