#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,208,211,0.000013
2,3,3,9,3618,3829,0.000228
3,3,3,12,26101,29930,0.001784
4,3,3,15,105646,135576,0.008081
5,3,3,18,288699,424275,0.025289
6,3,3,21,638139,1062414,0.063325
7,3,3,24,1213293,2275707,0.135643
8,3,2,26,1901443,4177150,0.248978
9,3,1,27,2455739,6632889,0.395351
10,3,0,27,2629423,9262312,0.552077
11,3,3,30,2378503,11640815,0.693847
12,3,0,30,1909533,13550348,0.807664
13,3,0,30,1377908,14928256,0.889793
14,3,1,31,898719,15826975,0.943361
