#id,creation_time,radius,volume,volume_perc,center_x,center_y,center_z
0,0,167,1,0.000000,66,137,91,
1,0,167,1,0.000000,28,28,122,
2,0,167,1,0.000000,51,13,20,
3,1,137,1,0.000000,155,123,5,
4,1,137,1,0.000000,201,245,83,
5,1,137,1,0.000000,160,25,24,
6,2,114,1,0.000000,140,0,21,
7,2,114,1,0.000000,162,191,168,
8,2,114,1,0.000000,23,139,214,
9,3,94,1,0.000000,106,134,197,
10,3,94,1,0.000000,116,52,84,
11,3,94,1,0.000000,207,182,214,
12,4,76,1,0.000000,181,85,228,
13,4,76,1,0.000000,201,241,203,
14,5,59,1,0.000000,141,204,76,
15,5,59,1,0.000000,166,95,178,
16,6,43,1,0.000000,207,132,110,
