#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,1572,1622,0.000097
2,0,0,50,9596,11218,0.000669
3,0,0,50,24619,35837,0.002136
4,0,0,50,57821,93658,0.005582
5,0,0,50,120023,213681,0.012736
6,0,0,50,180469,394150,0.023493
7,0,0,50,267536,661686,0.039440
8,0,0,50,392746,1054432,0.062849
9,0,0,50,552256,1606688,0.095766
10,0,0,50,679697,2286385,0.136279
11,0,0,50,815263,3101648,0.184873
12,0,0,50,985943,4087591,0.243639
13,0,0,50,1079207,5166798,0.307965
14,0,0,50,1179059,6345857,0.378243
15,0,0,50,1175553,7521410,0.448311
16,0,0,50,1234237,8755647,0.521877
17,0,0,50,1242882,9998529,0.595959
18,0,0,50,1165588,11164117,0.665433
19,0,0,50,1070233,12234350,0.729224
20,0,0,50,946883,13181233,0.785663
21,0,0,50,822431,14003664,0.834683
22,0,0,50,657279,14660943,0.873860
23,0,0,50,534305,15195248,0.905707
24,0,0,50,420032,15615280,0.930743
