#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,152,160,0.001280
2,8,8,24,615,775,0.006200
3,8,8,32,1278,2053,0.016424
4,8,8,40,2656,4709,0.037672
5,8,8,48,4789,9498,0.075984
6,8,7,55,7050,16548,0.132384
7,8,8,63,9443,25991,0.207928
8,8,7,70,11390,37381,0.299048
9,8,7,77,13429,50810,0.406480
10,8,3,80,14082,64892,0.519136
11,8,4,84,13409,78301,0.626408
12,8,2,86,11928,90229,0.721832
13,8,1,87,9806,100035,0.800280
14,8,0,87,7515,107550,0.860400
15,8,1,88,5579,113129,0.905032
16,8,3,91,4297,117426,0.939408
