#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,256,256,256,256,256,0.000041
1,0,0,256,7855,8111,0.001298
2,0,0,256,46782,54893,0.008783
3,0,0,256,116792,171685,0.027470
4,0,0,256,263931,435616,0.069699
5,0,0,256,508099,943715,0.150994
6,0,0,256,679892,1623607,0.259777
7,0,0,256,846942,2470549,0.395288
8,0,0,256,961717,3432266,0.549163
9,0,0,256,944381,4376647,0.700264
10,0,0,256,729213,5105860,0.816938
11,0,0,256,504509,5610369,0.897659
12,0,0,256,316716,5927085,0.948334
