#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,2358,2408,0.000140
2,0,0,50,23022,25430,0.001478
3,0,0,50,93679,119109,0.006921
4,0,0,50,266604,385713,0.022412
5,0,0,50,593296,979009,0.056885
6,0,0,50,1046517,2025526,0.117692
7,0,0,50,1687824,3713350,0.215762
8,0,0,50,2244507,5957857,0.346178
9,0,0,50,2549522,8507379,0.494317
10,0,0,50,2547148,11054527,0.642318
11,0,0,50,2121478,13176005,0.765585
12,0,0,50,1596442,14772447,0.858346
13,0,0,50,1054342,15826789,0.919608
