#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,1565,1615,0.000096
4,0,0,50,9527,11142,0.000664
5,0,0,50,24451,35593,0.002122
6,0,0,50,57667,93260,0.005559
7,0,0,50,304195,397455,0.023690
8,0,0,50,666421,1063876,0.063412
9,0,0,50,1217348,2281224,0.135972
10,0,0,50,1795922,4077146,0.243017
11,0,0,50,3544932,7622078,0.454311
12,0,0,50,3559242,11181320,0.666459
13,0,0,50,2504566,13685886,0.815742
14,0,0,50,1519334,15205220,0.906302
