#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,2357,2407,0.000140
2,0,0,50,22905,25312,0.001471
3,0,0,50,92748,118060,0.006860
4,0,0,50,262128,380188,0.022091
5,0,0,50,581024,961212,0.055851
6,0,0,50,1025198,1986410,0.115419
7,0,0,50,1652158,3638568,0.211417
8,0,0,50,2191303,5829871,0.338742
9,0,0,50,2498078,8327949,0.483891
10,0,0,50,2529461,10857410,0.630864
11,0,0,50,2121990,12979400,0.754162
12,0,0,50,1619759,14599159,0.848277
13,0,0,50,1095101,15694260,0.911907
