# log(t);log(-log(1-X))
0.0000000000,-12.7168967693
0.6931471806,-12.7168967693
1.0986122887,-11.6182814806
1.3862943611,-11.0429138357
1.6094379124,-10.7244571045
1.7917594692,-10.4832920476
1.9459101491,-10.1019179909
2.0794415417,-9.8451921438
2.1972245773,-9.6258228150
2.3025850930,-9.4587627300
2.3978952728,-9.2407510775
2.4849066498,-9.0618623641
2.5649493575,-8.9176037543
2.6390573296,-8.7849961317
2.7080502011,-8.6679300750
2.7725887222,-8.5322083211
2.8332133441,-8.4127221658
2.8903717579,-8.3059987086
2.9444389792,-8.2095724763
2.9957322736,-8.1216299008
3.0445224377,-8.0407979908
3.0910424534,-7.9488659751
3.1354942159,-7.8646759746
3.1780538303,-7.7846172616
3.2188758249,-7.7127284217
3.2580965380,-7.6456607779
3.2958368660,-7.5828079874
3.3322045102,-7.5107881932
3.3672958300,-7.4453175041
3.4011973817,-7.3822593846
3.4339872045,-7.3244574330
3.4657359028,-7.2683765460
3.4965075615,-7.2166344171
3.5263605246,-7.1583949076
3.5553480615,-7.1033590221
3.5835189385,-7.0511924931
3.6109179126,-7.0027107916
3.6375861597,-6.9554189650
3.6635616461,-6.9102610808
3.6888794541,-6.8670527634
3.7135720667,-6.8201148240
3.7376696183,-6.7761567456
3.7612001157,-6.7340478665
3.7841896339,-6.6936387852
3.8066624898,-6.6547975050
3.8286413965,-6.6174068317
3.8501476017,-6.5813622394
3.8712010109,-6.5423917330
3.8918202981,-6.5048811061
3.9120230054,-6.4687248471
3.9318256327,-6.4338284852
3.9512437186,-6.3995043730
3.9702919136,-6.3669006638
3.9889840466,-6.3353247661
4.0073331852,-6.3014303127
4.0253516907,-6.2686451594
4.0430512678,-6.2363867884
4.0604430105,-6.2056310810
4.0775374439,-6.1757913342
4.0943445622,-6.1468145129
4.1108738642,-6.1181969090
4.1271343850,-6.0881633353
4.1431347264,-6.0590036086
4.1588830834,-6.0302513516
4.1743872699,-6.0027062967
4.1896547420,-5.9758979005
4.2046926194,-5.9494031398
4.2195077052,-5.9239653562
4.2341065046,-5.8987913232
4.2484952420,-5.8724516549
4.2626798770,-5.8464390804
4.2766661190,-5.8214225782
4.2904594411,-5.7966846303
4.3040650932,-5.7728645407
4.3174881135,-5.7492819714
4.3307333403,-5.7265489226
4.3438054219,-5.7040184713
4.3567088267,-5.6805112749
4.3694478525,-5.6572547949
4.3820266347,-5.6348060717
4.3944491547,-5.6125736395
4.4067192473,-5.5908230299
4.4188406078,-5.5697971127
4.4308167988,-5.5489445784
4.4426512565,-5.5285163811
4.4543472963,-5.5072574181
4.4659081187,-5.4861968795
4.4773368145,-5.4655689909
4.4886363697,-5.4453562983
4.4998096703,-5.4257705455
4.5108595065,-5.4063355719
4.5217885770,-5.3872694955
4.5325994932,-5.3685585421
4.5432947823,-5.3491319990
4.5538768916,-5.3298665057
4.5643481915,-5.3109634361
4.5747109785,-5.2924093738
4.5849674787,-5.2741916340
4.5951198501,-5.2562982110
4.6051701860,-5.2387177309
4.6151205168,-5.2214394075
4.6249728133,-5.2033550987
4.6347289882,-5.1855902963
4.6443908991,-5.1681338761
4.6539603502,-5.1509752851
4.6634390941,-5.1341045027
4.6728288345,-5.1175120058
4.6821312271,-5.1011887362
4.6913478822,-5.0851260708
4.7004803658,-5.0693157945
4.7095302013,-5.0528048472
4.7184988713,-5.0365604028
4.7273878187,-5.0205739678
4.7361984484,-5.0048374483
4.7449321284,-4.9893431255
4.7535901911,-4.9740836326
4.7621739348,-4.9590519341
4.7706846245,-4.9440999479
4.7791234931,-4.9286704506
4.7874917428,-4.9134737387
4.7957905456,-4.8985028677
4.8040210447,-4.8836180786
4.8121843554,-4.8690811691
4.8202815656,-4.8547509798
4.8283137373,-4.8406216917
4.8362819070,-4.8265619350
4.8441870865,-4.8128196513
4.8520302639,-4.7985278854
4.8598124044,-4.7843152319
4.8675344505,-4.7704190745
4.8751973232,-4.7567117841
4.8828019226,-4.7430724769
4.8903491282,-4.7297293852
4.8978398000,-4.7165604589
4.9052747784,-4.7034498522
4.9126548857,-4.6906173124
4.9199809258,-4.6771862992
4.9272536852,-4.6640387179
4.9344739331,-4.6509544717
4.9416424226,-4.6381419722
4.9487598904,-4.6253869573
4.9558270576,-4.6128928063
4.9628446303,-4.6004507844
4.9698132996,-4.5882594717
4.9767337424,-4.5761153768
4.9836066217,-4.5636307128
4.9904325868,-4.5512026543
4.9972122738,-4.5389255677
5.0039463059,-4.5268892814
