#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,500,516,0.000083
2,16,16,48,3339,3855,0.000617
3,16,16,64,10456,14311,0.002290
4,16,16,80,27118,41429,0.006629
5,16,16,96,61587,103016,0.016483
6,16,16,112,113833,216849,0.034696
7,16,16,128,189700,406549,0.065048
8,16,16,144,293103,699652,0.111944
9,16,12,156,424154,1123806,0.179809
10,16,16,172,556665,1680471,0.268875
11,16,11,183,673443,2353914,0.376626
12,16,12,195,750625,3104539,0.496726
13,16,5,200,753783,3858322,0.617332
14,16,7,207,673230,4531552,0.725048
15,16,5,212,528076,5059628,0.809540
16,16,4,216,385189,5444817,0.871171
17,16,3,219,270970,5715787,0.914526
18,16,4,223,186906,5902693,0.944431
