#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,291,294,0.000018
2,3,3,9,1047,1341,0.000084
3,3,3,12,2247,3588,0.000224
4,3,3,15,3939,7527,0.000470
5,3,3,18,6159,13686,0.000855
6,3,3,21,8799,22485,0.001405
7,3,3,24,11907,34392,0.002149
8,3,3,27,15507,49899,0.003119
9,3,3,30,19527,69426,0.004339
10,3,3,33,24063,93489,0.005843
11,3,3,36,28976,122465,0.007654
12,3,3,39,34344,156809,0.009801
13,3,3,42,40180,196989,0.012312
14,3,3,45,46506,243495,0.015218
15,3,3,48,53274,296769,0.018548
16,3,3,51,60502,357271,0.022329
17,3,3,54,68025,425296,0.026581
18,3,3,57,75337,500633,0.031290
19,3,3,60,83109,583742,0.036484
20,3,3,63,91244,674986,0.042187
21,3,3,66,99629,774615,0.048413
22,3,2,68,108762,883377,0.055211
23,3,3,71,118120,1001497,0.062594
24,3,3,74,127603,1129100,0.070569
25,3,3,77,137093,1266193,0.079137
26,3,3,80,146741,1412934,0.088308
27,3,2,82,156616,1569550,0.098097
28,3,3,85,166815,1736365,0.108523
29,3,3,88,177321,1913686,0.119605
30,3,3,91,187705,2101391,0.131337
31,3,3,94,197835,2299226,0.143702
32,3,2,96,207702,2506928,0.156683
33,3,3,99,216747,2723675,0.170230
34,3,2,101,225863,2949538,0.184346
35,3,2,103,235562,3185100,0.199069
36,3,2,105,245198,3430298,0.214394
37,3,2,107,255260,3685558,0.230347
38,3,3,110,265229,3950787,0.246924
39,3,2,112,275104,4225891,0.264118
40,3,1,113,284203,4510094,0.281881
41,3,3,116,293621,4803715,0.300232
42,3,2,118,302235,5105950,0.319122
43,3,2,120,309563,5415513,0.338470
44,3,1,121,315453,5730966,0.358185
45,3,1,122,321125,6052091,0.378256
46,3,0,122,327007,6379098,0.398694
47,3,1,123,331692,6710790,0.419424
48,3,1,124,333688,7044478,0.440280
49,3,0,124,332977,7377455,0.461091
50,3,2,126,332840,7710295,0.481893
51,3,1,127,333179,8043474,0.502717
52,3,2,129,331506,8374980,0.523436
53,3,2,131,328703,8703683,0.543980
54,3,2,133,324613,9028296,0.564268
55,3,1,134,318919,9347215,0.584201
56,3,0,134,313459,9660674,0.603792
57,3,0,134,307729,9968403,0.623025
58,3,1,135,301766,10270169,0.641886
59,3,1,136,294797,10564966,0.660310
60,3,1,137,287072,10852038,0.678252
61,3,0,137,279766,11131804,0.695738
62,3,0,137,272670,11404474,0.712780
63,3,1,138,265149,11669623,0.729351
64,3,0,138,257656,11927279,0.745455
65,3,1,139,251035,12178314,0.761145
66,3,0,139,242567,12420881,0.776305
67,3,0,139,233641,12654522,0.790908
68,3,1,140,224223,12878745,0.804922
69,3,2,142,215741,13094486,0.818405
70,3,0,142,205351,13299837,0.831240
71,3,0,142,194471,13494308,0.843394
72,3,2,144,182350,13676658,0.854791
73,3,0,144,170896,13847554,0.865472
74,3,0,144,160831,14008385,0.875524
75,3,0,144,149314,14157699,0.884856
76,3,0,144,137472,14295171,0.893448
77,3,0,144,127072,14422243,0.901390
78,3,0,144,119904,14542147,0.908884
79,3,1,145,114088,14656235,0.916015
80,3,0,145,108497,14764732,0.922796
81,3,0,145,100361,14865093,0.929068
82,3,0,145,92748,14957841,0.934865
83,3,0,145,86183,15044024,0.940252
84,3,0,145,79752,15123776,0.945236
85,3,0,145,74302,15198078,0.949880
