#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,507,523,0.000084
2,16,16,48,3486,4009,0.000641
3,16,16,64,11196,15205,0.002433
4,16,16,80,29337,44542,0.007127
5,16,16,96,66864,111406,0.017825
6,16,16,112,122483,233889,0.037422
7,16,15,127,201108,434997,0.069600
8,16,15,142,305345,740342,0.118455
9,16,11,153,431942,1172284,0.187565
10,16,15,168,552249,1724533,0.275925
11,16,12,180,647531,2372064,0.379530
12,16,11,191,703551,3075615,0.492098
13,16,12,203,702019,3777634,0.604421
14,16,9,212,659026,4436660,0.709866
15,16,5,217,575958,5012618,0.802019
16,16,3,220,465566,5478184,0.876509
17,16,1,221,340142,5818326,0.930932
