#id,creation_time,radius,volume,volume_perc,center_x,center_y,center_z
0,0,154,1,0.000000,44,44,122,
1,0,154,1,0.000000,94,227,208,
2,0,154,1,0.000000,151,178,13,
3,1,124,1,0.000000,214,86,35,
4,1,124,1,0.000000,235,65,76,
5,1,124,1,0.000000,134,195,100,
6,2,101,1,0.000000,121,201,205,
7,2,101,1,0.000000,94,12,177,
8,2,101,1,0.000000,89,81,16,
9,3,81,1,0.000000,91,213,96,
10,3,81,1,0.000000,161,7,242,
11,3,81,1,0.000000,33,102,220,
12,4,63,1,0.000000,241,105,0,
13,4,63,1,0.000000,106,69,86,
14,4,63,1,0.000000,142,55,151,
15,5,46,1,0.000000,22,162,149,
16,6,30,1,0.000000,220,52,168,
17,8,1,1,0.000000,223,131,204,
