#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,152,160,0.001280
2,8,8,24,634,794,0.006352
3,8,8,32,1338,2132,0.017056
4,8,8,40,2770,4902,0.039216
5,8,8,48,4988,9890,0.079120
6,8,7,55,7496,17386,0.139088
7,8,7,62,10089,27475,0.219800
8,8,5,67,12516,39991,0.319928
9,8,6,73,14665,54656,0.437248
10,8,5,78,15071,69727,0.557816
11,8,3,81,14004,83731,0.669848
12,8,3,84,11946,95677,0.765416
13,8,1,85,9293,104970,0.839760
14,8,3,88,6662,111632,0.893056
15,8,0,88,4732,116364,0.930912
