#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,8799,8802,0.000550
2,3,3,9,23427,32229,0.002014
3,3,3,12,39479,71708,0.004482
4,3,3,15,57031,128739,0.008046
5,3,3,18,77683,206422,0.012901
6,3,3,21,98033,304455,0.019028
7,3,3,24,118981,423436,0.026465
8,3,3,27,138481,561917,0.035120
9,3,2,29,154613,716530,0.044783
10,3,3,32,180160,896690,0.056043
11,3,3,35,190559,1087249,0.067953
12,3,3,38,216378,1303627,0.081477
13,3,3,41,243698,1547325,0.096708
14,3,3,44,250098,1797423,0.112339
15,3,3,47,274799,2072222,0.129514
16,3,3,50,302477,2374699,0.148419
17,3,3,53,328748,2703447,0.168965
18,3,3,56,320556,3024003,0.189000
19,3,2,58,339444,3363447,0.210215
20,3,3,61,361343,3724790,0.232799
21,3,1,62,380482,4105272,0.256580
22,3,2,64,401728,4507000,0.281687
23,3,3,67,421281,4928281,0.308018
24,3,1,68,390353,5318634,0.332415
25,3,1,69,401397,5720031,0.357502
26,3,1,70,409546,6129577,0.383099
27,3,1,71,412389,6541966,0.408873
28,3,2,73,412879,6954845,0.434678
29,3,2,75,413703,7368548,0.460534
30,3,2,77,416560,7785108,0.486569
31,3,2,79,417387,8202495,0.512656
32,3,0,79,368713,8571208,0.535701
33,3,1,80,365590,8936798,0.558550
34,3,2,82,361949,9298747,0.581172
35,3,2,84,354365,9653112,0.603320
36,3,1,85,341554,9994666,0.624667
37,3,1,86,330863,10325529,0.645346
38,3,1,87,322640,10648169,0.665511
39,3,0,87,314098,10962267,0.685142
40,3,1,88,301679,11263946,0.703997
41,3,1,89,287552,11551498,0.721969
42,3,1,90,273061,11824559,0.739035
43,3,0,90,259612,12084171,0.755261
44,3,1,91,218142,12302313,0.768895
45,3,1,92,210592,12512905,0.782057
46,3,0,92,203783,12716688,0.794793
47,3,2,94,197693,12914381,0.807149
48,3,0,94,191270,13105651,0.819103
49,3,0,94,187040,13292691,0.830793
50,3,1,95,182651,13475342,0.842209
51,3,0,95,178546,13653888,0.853368
52,3,1,96,172647,13826535,0.864158
53,3,0,96,168090,13994625,0.874664
54,3,0,96,161141,14155766,0.884735
55,3,1,97,152946,14308712,0.894294
56,3,0,97,144054,14452766,0.903298
57,3,0,97,131188,14583954,0.911497
58,3,1,98,118364,14702318,0.918895
59,3,0,98,109438,14811756,0.925735
60,3,0,98,102119,14913875,0.932117
61,3,0,98,95307,15009182,0.938074
62,3,0,98,87593,15096775,0.943548
63,3,0,98,79262,15176037,0.948502
