#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,880,930,0.000060
4,0,0,50,2973,3903,0.000250
5,0,0,50,4661,8564,0.000548
6,0,0,50,9949,18513,0.001185
7,0,0,50,37332,55845,0.003574
8,0,0,50,62212,118057,0.007556
9,0,0,50,106631,224688,0.014380
10,0,0,50,142537,367225,0.023502
11,0,0,50,308213,675438,0.043228
12,0,0,50,455413,1130851,0.072374
13,0,0,50,583372,1714223,0.109710
14,0,0,50,709174,2423397,0.155097
15,0,0,50,845652,3269049,0.209219
16,0,0,50,1270119,4539168,0.290507
17,0,0,50,1396651,5935819,0.379892
18,0,0,50,1442262,7378081,0.472197
19,0,0,50,1400785,8778866,0.561847
20,0,0,50,1265782,10044648,0.642857
21,0,0,50,1136209,11180857,0.715575
22,0,0,50,1220728,12401585,0.793701
23,0,0,50,1002911,13404496,0.857888
24,0,0,50,746810,14151306,0.905684
25,0,0,50,509413,14660719,0.938286
