#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,208,211,0.000013
2,3,3,9,3507,3718,0.000222
3,3,3,12,23522,27240,0.001624
4,3,3,15,88875,116115,0.006921
5,3,3,18,231837,347952,0.020740
6,3,3,21,512669,860621,0.051297
7,3,2,23,991370,1851991,0.110387
8,3,1,24,1554009,3406000,0.203013
9,3,1,25,2103156,5509156,0.328371
10,3,3,28,2519158,8028314,0.478525
11,3,2,30,2626429,10654743,0.635072
12,3,2,32,2292784,12947527,0.771733
13,3,0,32,1696533,14644060,0.872854
14,3,1,33,1100616,15744676,0.938456
