#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4
0,0,48,1,0.000000,13,27,37,9,
1,0,48,1,0.000000,54,21,56,23,
2,0,48,1,0.000000,53,33,41,25,
3,1,40,1,0.000000,43,1,58,52,
4,1,40,1,0.000000,33,52,16,54,
5,1,40,1,0.000000,23,56,20,12,
6,2,34,1,0.000000,60,33,60,45,
7,2,34,1,0.000000,14,60,58,27,
8,2,34,1,0.000000,23,31,36,13,
9,3,29,1,0.000000,52,28,37,41,
10,3,29,1,0.000000,62,14,2,41,
11,3,29,1,0.000000,15,61,30,49,
12,4,25,1,0.000000,49,46,39,8,
13,4,25,1,0.000000,39,60,21,35,
14,4,25,1,0.000000,29,17,16,43,
15,5,21,1,0.000000,13,10,7,36,
16,5,21,1,0.000000,8,23,6,6,
17,6,17,1,0.000000,6,13,38,55,
18,7,13,1,0.000000,9,20,6,39,
19,7,13,1,0.000000,38,23,18,51,
