#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,2293,2343,0.000136
2,0,0,50,21714,24057,0.001398
3,0,0,50,86352,110409,0.006415
4,0,0,50,241900,352309,0.020471
5,0,0,50,530916,883225,0.051319
6,0,0,50,927886,1811111,0.105234
7,0,0,50,1493691,3304802,0.192024
8,0,0,50,2027905,5332707,0.309854
9,0,0,50,2422098,7754805,0.450589
10,0,0,50,2560965,10315770,0.599393
11,0,0,50,2205570,12521340,0.727546
12,0,0,50,1713648,14234988,0.827117
13,0,0,50,1174018,15409006,0.895333
14,0,0,50,761179,16170185,0.939561
