#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,142,150,0.001200
2,8,8,24,588,738,0.005904
3,8,8,32,1264,2002,0.016016
4,8,8,40,2556,4558,0.036464
5,8,7,47,4586,9144,0.073152
6,8,8,55,6940,16084,0.128672
7,8,7,62,9338,25422,0.203376
8,8,5,67,11675,37097,0.296776
9,8,6,73,14404,51501,0.412008
10,8,4,77,15067,66568,0.532544
11,8,6,83,14232,80800,0.646400
12,8,5,88,12056,92856,0.742848
13,8,3,91,9702,102558,0.820464
14,8,2,93,7241,109799,0.878392
15,8,0,93,5386,115185,0.921480
