#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,198,201,0.000012
2,3,3,9,3321,3522,0.000210
3,3,3,12,23535,27057,0.001613
4,3,3,15,96710,123767,0.007377
5,3,3,18,269873,393640,0.023463
6,3,3,21,599990,993630,0.059225
7,3,3,24,1128604,2122234,0.126495
8,3,2,26,1758121,3880355,0.231287
9,3,2,28,2343269,6223624,0.370957
10,3,0,28,2753662,8977286,0.535088
11,3,2,30,2752864,11730150,0.699171
12,3,1,31,2288014,14018164,0.835548
13,3,0,31,1528108,15546272,0.926630
