#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,2082,2085,0.000133
2,3,3,9,13362,15447,0.000989
3,3,3,12,41780,57227,0.003663
4,3,3,15,95739,152966,0.009790
5,3,3,18,177235,330201,0.021133
6,3,3,21,292362,622563,0.039844
7,3,3,24,440307,1062870,0.068024
8,3,3,27,617861,1680731,0.107567
9,3,2,29,823314,2504045,0.160259
10,3,2,31,1035134,3539179,0.226507
11,3,2,33,1209973,4749152,0.303946
12,3,1,34,1344729,6093881,0.390008
13,3,1,35,1426421,7520302,0.481299
14,3,3,38,1434745,8955047,0.573123
15,3,2,40,1372449,10327496,0.660960
16,3,1,41,1217337,11544833,0.738869
17,3,1,42,1010488,12555321,0.803541
18,3,0,42,779397,13334718,0.853422
19,3,2,44,607038,13941756,0.892272
20,3,0,44,493160,14434916,0.923835
21,3,0,44,390707,14825623,0.948840
