#id,creation_time,radius,volume,volume_perc,center_x,center_y,center_z
0,0,111,1,0.000000,108,115,18,
1,0,111,1,0.000000,2,238,228,
2,0,111,1,0.000000,34,70,57,
3,1,106,1,0.000000,65,98,158,
4,1,106,1,0.000000,79,239,63,
5,1,106,1,0.000000,225,13,87,
6,2,101,1,0.000000,198,124,152,
7,2,101,1,0.000000,43,204,198,
8,2,101,1,0.000000,86,29,158,
9,3,96,1,0.000000,49,223,27,
10,3,96,1,0.000000,58,81,244,
11,3,96,1,0.000000,76,83,233,
12,4,91,1,0.000000,54,220,53,
13,4,91,1,0.000000,112,35,3,
14,4,91,1,0.000000,122,114,95,
15,5,86,1,0.000000,37,90,108,
16,5,86,1,0.000000,124,140,232,
17,5,86,1,0.000000,129,184,38,
18,6,81,1,0.000000,77,122,67,
19,6,81,1,0.000000,87,23,41,
20,6,81,1,0.000000,216,81,224,
21,7,76,1,0.000000,210,10,58,
22,7,76,1,0.000000,45,64,28,
23,7,76,1,0.000000,200,28,165,
24,8,71,1,0.000000,204,3,30,
25,8,71,1,0.000000,49,40,222,
26,8,71,1,0.000000,157,17,214,
27,9,66,1,0.000000,139,146,0,
28,9,66,1,0.000000,30,75,122,
29,10,61,1,0.000000,240,230,79,
30,10,61,1,0.000000,125,88,153,
31,11,56,1,0.000000,170,94,139,
32,11,56,1,0.000000,52,143,179,
33,12,51,1,0.000000,91,174,121,
34,13,46,1,0.000000,211,216,217,
35,14,41,1,0.000000,231,158,98,
36,14,41,1,0.000000,237,15,238,
37,14,41,1,0.000000,21,185,83,
38,15,36,1,0.000000,160,238,78,
39,15,36,1,0.000000,191,216,231,
40,16,31,1,0.000000,99,28,92,
41,17,26,1,0.000000,175,241,150,
42,19,16,1,0.000000,10,160,52,
43,19,16,1,0.000000,237,150,53,
