#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,4800,4850,0.000303
2,0,0,50,12504,17354,0.001085
3,0,0,50,19635,36989,0.002312
4,0,0,50,27585,64574,0.004036
5,0,0,50,36121,100695,0.006293
6,0,0,50,42821,143516,0.008970
7,0,0,50,50262,193778,0.012111
8,0,0,50,58118,251896,0.015744
9,0,0,50,64824,316720,0.019795
10,0,0,50,72787,389507,0.024344
11,0,0,50,79696,469203,0.029325
12,0,0,50,86686,555889,0.034743
13,0,0,50,92885,648774,0.040548
14,0,0,50,99927,748701,0.046794
15,0,0,50,106358,855059,0.053441
16,0,0,50,113559,968618,0.060539
17,0,0,50,121095,1089713,0.068107
18,0,0,50,126350,1216063,0.076004
19,0,0,50,132493,1348556,0.084285
20,0,0,50,141044,1489600,0.093100
21,0,0,50,144906,1634506,0.102157
22,0,0,50,152987,1787493,0.111718
23,0,0,50,156737,1944230,0.121514
24,0,0,50,162526,2106756,0.131672
25,0,0,50,169352,2276108,0.142257
26,0,0,50,173775,2449883,0.153118
27,0,0,50,179240,2629123,0.164320
28,0,0,50,184514,2813637,0.175852
29,0,0,50,187125,3000762,0.187548
30,0,0,50,189899,3190661,0.199416
31,0,0,50,192370,3383031,0.211439
32,0,0,50,195878,3578909,0.223682
33,0,0,50,199649,3778558,0.236160
34,0,0,50,201009,3979567,0.248723
35,0,0,50,198941,4178508,0.261157
36,0,0,50,201891,4380399,0.273775
37,0,0,50,200598,4580997,0.286312
38,0,0,50,201416,4782413,0.298901
39,0,0,50,202975,4985388,0.311587
40,0,0,50,201754,5187142,0.324196
41,0,0,50,201520,5388662,0.336791
42,0,0,50,202216,5590878,0.349430
43,0,0,50,200985,5791863,0.361991
44,0,0,50,201713,5993576,0.374599
45,0,0,50,200835,6194411,0.387151
46,0,0,50,199791,6394202,0.399638
47,0,0,50,197802,6592004,0.412000
48,0,0,50,195772,6787776,0.424236
49,0,0,50,195443,6983219,0.436451
50,0,0,50,194930,7178149,0.448634
51,0,0,50,194618,7372767,0.460798
52,0,0,50,195326,7568093,0.473006
53,0,0,50,193569,7761662,0.485104
54,0,0,50,193165,7954827,0.497177
55,0,0,50,191552,8146379,0.509149
56,0,0,50,191835,8338214,0.521138
57,0,0,50,190611,8528825,0.533052
58,0,0,50,190099,8718924,0.544933
59,0,0,50,188888,8907812,0.556738
60,0,0,50,185280,9093092,0.568318
61,0,0,50,184643,9277735,0.579858
62,0,0,50,179598,9457333,0.591083
63,0,0,50,176200,9633533,0.602096
64,0,0,50,171387,9804920,0.612807
65,0,0,50,168067,9972987,0.623312
66,0,0,50,166147,10139134,0.633696
67,0,0,50,162878,10302012,0.643876
68,0,0,50,160111,10462123,0.653883
69,0,0,50,157390,10619513,0.663720
70,0,0,50,154500,10774013,0.673376
71,0,0,50,152403,10926416,0.682901
72,0,0,50,149630,11076046,0.692253
73,0,0,50,144475,11220521,0.701283
74,0,0,50,141272,11361793,0.710112
75,0,0,50,138813,11500606,0.718788
76,0,0,50,136209,11636815,0.727301
77,0,0,50,133352,11770167,0.735635
78,0,0,50,131085,11901252,0.743828
79,0,0,50,126462,12027714,0.751732
80,0,0,50,123124,12150838,0.759427
81,0,0,50,119792,12270630,0.766914
82,0,0,50,116212,12386842,0.774178
83,0,0,50,113006,12499848,0.781241
84,0,0,50,109747,12609595,0.788100
85,0,0,50,105754,12715349,0.794709
86,0,0,50,101469,12816818,0.801051
87,0,0,50,98239,12915057,0.807191
88,0,0,50,94563,13009620,0.813101
89,0,0,50,92659,13102279,0.818892
90,0,0,50,89845,13192124,0.824508
91,0,0,50,86699,13278823,0.829926
92,0,0,50,83960,13362783,0.835174
93,0,0,50,80969,13443752,0.840234
94,0,0,50,78203,13521955,0.845122
95,0,0,50,76581,13598536,0.849908
96,0,0,50,73466,13672002,0.854500
97,0,0,50,71127,13743129,0.858946
98,0,0,50,67748,13810877,0.863180
99,0,0,50,65063,13875940,0.867246
100,0,0,50,63394,13939334,0.871208
101,0,0,50,61389,14000723,0.875045
102,0,0,50,59724,14060447,0.878778
103,0,0,50,57172,14117619,0.882351
104,0,0,50,55097,14172716,0.885795
105,0,0,50,52939,14225655,0.889103
106,0,0,50,50582,14276237,0.892265
107,0,0,50,48302,14324539,0.895284
108,0,0,50,46507,14371046,0.898190
109,0,0,50,45147,14416193,0.901012
110,0,0,50,43863,14460056,0.903753
111,0,0,50,42901,14502957,0.906435
112,0,0,50,41561,14544518,0.909032
113,0,0,50,40601,14585119,0.911570
114,0,0,50,39500,14624619,0.914039
115,0,0,50,38325,14662944,0.916434
116,0,0,50,37558,14700502,0.918781
117,0,0,50,36838,14737340,0.921084
118,0,0,50,35695,14773035,0.923315
119,0,0,50,34458,14807493,0.925468
120,0,0,50,33395,14840888,0.927555
121,0,0,50,32644,14873532,0.929596
122,0,0,50,31844,14905376,0.931586
123,0,0,50,31067,14936443,0.933528
124,0,0,50,30388,14966831,0.935427
125,0,0,50,29553,14996384,0.937274
126,0,0,50,28518,15024902,0.939056
127,0,0,50,27699,15052601,0.940788
128,0,0,50,26963,15079564,0.942473
129,0,0,50,26310,15105874,0.944117
130,0,0,50,25655,15131529,0.945721
131,0,0,50,25125,15156654,0.947291
132,0,0,50,24603,15181257,0.948829
