#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5
0,0,32,1,0.000000,25,23,24,6,3,
1,0,32,1,0.000000,12,22,15,6,18,
2,0,32,1,0.000000,25,18,12,0,23,
3,1,24,1,0.000000,3,25,17,24,19,
4,1,24,1,0.000000,16,22,3,6,0,
5,1,24,1,0.000000,21,6,9,12,2,
6,2,18,1,0.000000,12,9,9,8,0,
7,2,18,1,0.000000,12,5,6,12,23,
8,2,18,1,0.000000,24,9,13,20,22,
9,3,13,1,0.000000,21,23,19,22,20,
10,3,13,1,0.000000,10,22,26,25,0,
11,4,9,1,0.000000,5,4,8,14,24,
12,4,9,1,0.000000,8,11,1,14,23,
13,4,9,1,0.000000,24,22,16,22,26,
14,5,5,1,0.000000,0,6,8,19,25,
