# basename, dimensions, count, avg_n, stdev_n, avg_k, stdev_k
avrami_2d_instant,	2,	30,	1.66666217E+00,	9.45719268E-02,	3.98759429E-02,	4.01276499E-03
avrami_3d_instant,	3,	30,	2.53505916E+00,	7.23586727E-02,	5.49733914E-03,	5.61069918E-04
avrami_4d_instant,	4,	30,	3.36170120E+00,	4.75734767E-02,	7.47943087E-04,	5.78502908E-05
