# basename, dimensions, count, avg_n, stdev_n, avg_k, stdev_k
avrami_2d_instant,	2,	30,	1.95465051E+00,	7.11586961E-02,	2.88880757E-04,	6.79267897E-05
avrami_3d_instant,	3,	30,	2.75716847E+00,	7.37017034E-02,	2.32953050E-03,	2.70675132E-04
avrami_4d_instant,	4,	30,	3.50787828E+00,	7.03247909E-02,	4.46962280E-05,	6.35451576E-06
avrami_5d_instant,	5,	30,	4.15897401E+00,	5.90997858E-02,	7.09640836E-05,	6.25093760E-06
avrami_6d_instant,	6,	30,	4.65273718E+00,	5.04402502E-02,	1.26881027E-04,	9.67671081E-06
