#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,1565,1615,0.000096
4,0,0,50,9598,11213,0.000668
5,0,0,50,24833,36046,0.002149
6,0,0,50,58595,94641,0.005641
7,0,0,50,301845,396486,0.023632
8,0,0,50,658649,1055135,0.062891
9,0,0,50,1219825,2274960,0.135598
10,0,0,50,1802146,4077106,0.243014
11,0,0,50,3544091,7621197,0.454259
12,0,0,50,3609905,11231102,0.669426
13,0,0,50,2703647,13934749,0.830576
14,0,0,50,1571173,15505922,0.924225
