#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,2217,2220,0.000142
2,3,3,9,14835,17055,0.001092
3,3,3,12,46545,63600,0.004070
4,3,3,15,105071,168671,0.010795
5,3,3,18,186463,355134,0.022729
6,3,3,21,296060,651194,0.041676
7,3,3,24,444468,1095662,0.070122
8,3,3,27,630504,1726166,0.110475
9,3,3,30,832097,2558263,0.163729
10,3,3,33,1048649,3606912,0.230842
11,3,2,35,1237498,4844410,0.310042
12,3,3,38,1358866,6203276,0.397010
13,3,2,40,1410334,7613610,0.487271
14,3,2,42,1398951,9012561,0.576804
15,3,0,42,1322314,10334875,0.661432
16,3,1,43,1159177,11494052,0.735619
17,3,1,44,966779,12460831,0.797493
18,3,0,44,766576,13227407,0.846554
19,3,0,44,610451,13837858,0.885623
20,3,0,44,512398,14350256,0.918416
21,3,0,44,443233,14793489,0.946783
