#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,8799,8802,0.000550
2,3,3,9,23427,32229,0.002014
3,3,3,12,40515,72744,0.004547
4,3,3,15,59115,131859,0.008241
5,3,2,17,81134,212993,0.013312
6,3,3,20,102619,315612,0.019726
7,3,2,22,121445,437057,0.027316
8,3,3,25,137709,574766,0.035923
9,3,3,28,151812,726578,0.045411
10,3,3,31,176381,902959,0.056435
11,3,2,33,187029,1089988,0.068124
12,3,3,36,212848,1302836,0.081427
13,3,3,39,240335,1543171,0.096448
14,3,3,42,246562,1789733,0.111858
15,3,3,45,270971,2060704,0.128794
16,3,2,47,298093,2358797,0.147425
17,3,3,50,324134,2682931,0.167683
18,3,3,53,318099,3001030,0.187564
19,3,2,55,334837,3335867,0.208492
20,3,3,58,354302,3690169,0.230636
21,3,3,61,372784,4062953,0.253935
22,3,2,63,391570,4454523,0.278408
23,3,2,65,408353,4862876,0.303930
24,3,0,65,379303,5242179,0.327636
25,3,2,67,389616,5631795,0.351987
26,3,2,69,401515,6033310,0.377082
27,3,2,71,410904,6444214,0.402763
28,3,2,73,419042,6863256,0.428953
29,3,3,76,425215,7288471,0.455529
30,3,2,78,431307,7719778,0.482486
31,3,2,80,436024,8155802,0.509738
32,3,0,80,385075,8540877,0.533805
33,3,1,81,373097,8913974,0.557123
34,3,1,82,363056,9277030,0.579814
35,3,2,84,357902,9634932,0.602183
36,3,1,85,351895,9986827,0.624177
37,3,1,86,343175,10330002,0.645625
38,3,2,88,333169,10663171,0.666448
39,3,1,89,326246,10989417,0.686839
40,3,0,89,320719,11310136,0.706883
41,3,0,89,310026,11620162,0.726260
42,3,1,90,296164,11916326,0.744770
43,3,0,90,281373,12197699,0.762356
44,3,0,90,235989,12433688,0.777106
45,3,2,92,227603,12661291,0.791331
46,3,2,94,218746,12880037,0.805002
47,3,1,95,209094,13089131,0.818071
48,3,1,96,199285,13288416,0.830526
49,3,0,96,191519,13479935,0.842496
50,3,1,97,182204,13662139,0.853884
51,3,0,97,172566,13834705,0.864669
52,3,2,99,163858,13998563,0.874910
53,3,0,99,158441,14157004,0.884813
54,3,0,99,152132,14309136,0.894321
55,3,0,99,144409,14453545,0.903347
56,3,0,99,138080,14591625,0.911977
57,3,0,99,130346,14721971,0.920123
58,3,0,99,123185,14845156,0.927822
59,3,0,99,115645,14960801,0.935050
60,3,0,99,107057,15067858,0.941741
61,3,0,99,96121,15163979,0.947749
