# basename, dimensions, volume_space, volume_fill, clusters, fit_n, fit_k, theo_n, theo_k
avrami_1d_instant_parabolic,1,16000000,173392,50,1.7815889079,1.4638889566E-06,1.0000000000,1.3125000000E-04
