#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4
0,0,32,1,0.000000,29,28,0,0,
1,0,32,1,0.000000,52,56,1,37,
2,0,32,1,0.000000,6,56,30,35,
3,1,31,1,0.000000,34,36,55,46,
4,1,31,1,0.000000,48,16,41,42,
5,1,31,1,0.000000,13,9,42,50,
6,2,30,1,0.000000,60,17,13,33,
7,2,30,1,0.000000,38,29,29,3,
8,2,30,1,0.000000,57,30,3,45,
9,3,29,1,0.000000,22,5,18,28,
10,3,29,1,0.000000,61,48,63,31,
11,3,29,1,0.000000,21,54,14,5,
12,4,28,1,0.000000,7,55,48,20,
13,4,28,1,0.000000,0,26,7,60,
14,4,28,1,0.000000,43,20,29,17,
15,5,27,1,0.000000,49,59,20,42,
16,5,27,1,0.000000,25,24,23,47,
17,5,27,1,0.000000,29,42,12,26,
18,6,26,1,0.000000,26,11,57,47,
19,6,26,1,0.000000,2,7,53,9,
20,6,26,1,0.000000,62,37,29,62,
21,7,25,1,0.000000,63,36,58,42,
22,7,25,1,0.000000,57,24,60,42,
23,7,25,1,0.000000,19,16,21,44,
24,8,24,1,0.000000,40,44,27,5,
25,8,24,1,0.000000,22,39,31,49,
26,8,24,1,0.000000,51,25,32,53,
27,9,23,1,0.000000,32,21,62,31,
28,9,23,1,0.000000,58,27,29,57,
29,9,23,1,0.000000,0,24,36,57,
30,10,22,1,0.000000,48,32,35,3,
31,10,22,1,0.000000,48,56,47,25,
32,10,22,1,0.000000,37,10,30,59,
33,11,21,1,0.000000,50,62,44,37,
34,11,21,1,0.000000,23,13,26,55,
35,11,21,1,0.000000,34,24,22,29,
36,12,20,1,0.000000,51,52,22,51,
37,12,20,1,0.000000,12,58,44,60,
38,12,20,1,0.000000,26,16,63,11,
39,13,19,1,0.000000,8,46,36,45,
40,13,19,1,0.000000,56,2,41,42,
41,13,19,1,0.000000,0,21,15,23,
42,14,18,1,0.000000,34,41,15,5,
43,14,18,1,0.000000,1,37,34,53,
44,14,18,1,0.000000,25,56,40,37,
45,15,17,1,0.000000,37,32,24,45,
46,15,17,1,0.000000,14,60,27,7,
47,16,16,1,0.000000,63,4,49,63,
48,16,16,1,0.000000,25,1,23,60,
49,16,16,1,0.000000,42,38,1,44,
50,17,15,1,0.000000,11,35,33,37,
51,17,15,1,0.000000,27,9,10,14,
52,17,15,1,0.000000,30,44,28,3,
53,19,13,1,0.000000,44,38,43,56,
54,19,13,1,0.000000,9,12,29,37,
55,20,12,1,0.000000,19,15,55,32,
56,20,12,1,0.000000,4,40,59,53,
57,21,11,1,0.000000,48,20,46,5,
58,22,10,1,0.000000,58,47,63,3,
59,22,10,1,0.000000,59,28,40,16,
60,22,10,1,0.000000,4,28,4,23,
61,23,9,1,0.000000,43,60,55,47,
62,23,9,1,0.000000,36,50,36,25,
63,23,9,1,0.000000,15,9,29,0,
64,24,8,1,0.000000,30,11,5,57,
65,24,8,1,0.000000,31,9,0,25,
66,24,8,1,0.000000,56,0,28,51,
67,25,7,1,0.000000,33,8,56,12,
68,25,7,1,0.000000,4,47,60,40,
69,26,6,1,0.000000,34,32,1,49,
70,26,6,1,0.000000,42,54,1,9,
71,27,5,1,0.000000,63,1,34,55,
72,27,5,1,0.000000,4,46,62,37,
73,28,4,1,0.000000,54,54,49,58,
74,29,3,1,0.000000,2,25,24,4,
