#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,8799,8802,0.000550
2,3,3,9,22093,30895,0.001931
3,3,3,12,37847,68742,0.004296
4,3,3,15,53863,122605,0.007663
5,3,3,18,71989,194594,0.012162
6,3,3,21,91521,286115,0.017882
7,3,3,24,110173,396288,0.024768
8,3,3,27,125636,521924,0.032620
9,3,3,30,139956,661880,0.041368
10,3,3,33,165756,827636,0.051727
11,3,3,36,178415,1006051,0.062878
12,3,2,38,202761,1208812,0.075551
13,3,3,41,228809,1437621,0.089851
14,3,2,43,235076,1672697,0.104544
15,3,2,45,260017,1932714,0.120795
16,3,2,47,285018,2217732,0.138608
17,3,3,50,308046,2525778,0.157861
18,3,2,52,303376,2829154,0.176822
19,3,2,54,321020,3150174,0.196886
20,3,3,57,339424,3489598,0.218100
21,3,2,59,357029,3846627,0.240414
22,3,3,62,374783,4221410,0.263838
23,3,2,64,390936,4612346,0.288272
24,3,1,65,355142,4967488,0.310468
25,3,3,68,361174,5328662,0.333041
26,3,1,69,365837,5694499,0.355906
27,3,3,72,371962,6066461,0.379154
28,3,3,75,374199,6440660,0.402541
29,3,3,78,377019,6817679,0.426105
30,3,2,80,380465,7198144,0.449884
31,3,1,81,379629,7577773,0.473611
32,3,3,84,338792,7916565,0.494785
33,3,0,84,340202,8256767,0.516048
34,3,3,87,340883,8597650,0.537353
35,3,1,88,340956,8938606,0.558663
36,3,2,90,341465,9280071,0.580004
37,3,1,91,338798,9618869,0.601179
38,3,1,92,331543,9950412,0.621901
39,3,1,93,326817,10277229,0.642327
40,3,0,93,320497,10597726,0.662358
41,3,2,95,315271,10912997,0.682062
42,3,1,96,303414,11216411,0.701026
43,3,2,98,295414,11511825,0.719489
44,3,1,99,253478,11765303,0.735331
45,3,2,101,247473,12012776,0.750799
46,3,1,102,242008,12254784,0.765924
47,3,0,102,234054,12488838,0.780552
48,3,1,103,222339,12711177,0.794449
49,3,2,105,213993,12925170,0.807823
50,3,0,105,206778,13131948,0.820747
51,3,0,105,199575,13331523,0.833220
52,3,2,107,194444,13525967,0.845373
53,3,0,107,189996,13715963,0.857248
54,3,0,107,183862,13899825,0.868739
55,3,0,107,175368,14075193,0.879700
56,3,0,107,165921,14241114,0.890070
57,3,1,108,155582,14396696,0.899794
58,3,0,108,144497,14541193,0.908825
59,3,0,108,132652,14673845,0.917115
60,3,0,108,123542,14797387,0.924837
61,3,0,108,116655,14914042,0.932128
62,3,0,108,110623,15024665,0.939042
63,3,0,108,103886,15128551,0.945534
