#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,198,201,0.000012
2,3,3,9,3249,3450,0.000206
3,3,3,12,21551,25001,0.001490
4,3,3,15,82241,107242,0.006392
5,3,3,18,226845,334087,0.019913
6,3,3,21,521428,855515,0.050993
7,3,2,23,1025703,1881218,0.112129
8,3,3,26,1711249,3592467,0.214128
9,3,2,28,2440955,6033422,0.359620
10,3,1,29,2876609,8910031,0.531079
11,3,3,32,2772660,11682691,0.696343
12,3,1,33,2228203,13910894,0.829154
13,3,0,33,1478545,15389439,0.917282
