#id,creation_time,radius,volume,volume_perc,center_x,center_y
0,0,605,1,0.000000,2089,1006,
1,0,605,1,0.000000,81,2828,
2,0,605,1,0.000000,414,1526,
3,0,605,1,0.000000,1980,2421,
4,0,605,1,0.000000,2941,815,
5,0,605,1,0.000000,2734,1338,
6,0,605,1,0.000000,3265,3533,
7,0,605,1,0.000000,1039,3775,
8,0,605,1,0.000000,454,855,
9,0,605,1,0.000000,3483,812,
10,0,605,1,0.000000,3614,0,
11,0,605,1,0.000000,240,1665,
12,0,605,1,0.000000,2749,3876,
13,0,605,1,0.000000,2679,3001,
14,0,605,1,0.000000,3800,185,
15,0,605,1,0.000000,1090,1889,
16,0,605,1,0.000000,1543,1523,
17,0,605,1,0.000000,1069,1957,
18,0,605,1,0.000000,3050,3050,
19,0,605,1,0.000000,378,1991,
20,0,605,1,0.000000,3865,3465,
21,0,605,1,0.000000,3681,3482,
22,0,605,1,0.000000,2998,720,
23,0,605,1,0.000000,3257,3805,
24,0,605,1,0.000000,1927,3093,
25,0,605,1,0.000000,617,1542,
26,0,605,1,0.000000,3445,857,
27,0,605,1,0.000000,3559,2194,
28,0,605,1,0.000000,1085,2591,
29,0,605,1,0.000000,1547,885,
30,0,605,1,0.000000,2776,2637,
31,0,605,1,0.000000,3126,319,
32,0,605,1,0.000000,161,196,
33,0,605,1,0.000000,2628,3563,
34,0,605,1,0.000000,3598,3007,
35,0,605,1,0.000000,1906,3463,
36,0,605,1,0.000000,2824,1587,
37,0,605,1,0.000000,3298,1822,
38,0,605,1,0.000000,2659,2907,
39,0,605,1,0.000000,1627,939,
40,0,605,1,0.000000,2352,2596,
41,0,605,1,0.000000,2833,1798,
42,0,605,1,0.000000,3805,2744,
43,0,605,1,0.000000,344,890,
44,0,605,1,0.000000,1335,2244,
45,0,605,1,0.000000,1775,463,
46,0,605,1,0.000000,1233,902,
47,0,605,1,0.000000,1134,1746,
48,0,605,1,0.000000,1450,3763,
49,0,605,1,0.000000,1309,1048,
