#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4
0,0,11,1,0.000003,15,21,14,17,
1,0,11,1,0.000003,18,15,4,2,
2,0,11,1,0.000003,23,1,11,21,
3,0,11,1,0.000003,23,21,3,15,
4,0,11,1,0.000003,6,8,15,14,
5,0,11,1,0.000003,14,11,19,20,
6,0,11,1,0.000003,4,6,20,18,
7,0,11,1,0.000003,23,14,6,15,
8,0,11,1,0.000003,13,20,7,8,
9,0,11,1,0.000003,10,12,10,9,
10,0,11,1,0.000003,15,21,7,15,
11,0,11,1,0.000003,19,12,6,0,
12,0,11,1,0.000003,20,21,16,12,
13,0,11,1,0.000003,9,10,9,13,
14,0,11,1,0.000003,19,4,7,17,
15,0,11,1,0.000003,20,15,8,8,
16,0,11,1,0.000003,10,17,16,22,
17,0,11,1,0.000003,6,3,8,22,
18,0,11,1,0.000003,24,17,12,20,
19,0,11,1,0.000003,5,20,23,2,
20,0,11,1,0.000003,18,16,16,3,
21,0,11,1,0.000003,2,0,16,23,
22,0,11,1,0.000003,4,0,15,0,
23,0,11,1,0.000003,15,0,10,2,
24,0,11,1,0.000003,18,4,0,1,
25,0,11,1,0.000003,7,10,0,9,
26,0,11,1,0.000003,3,15,4,10,
27,0,11,1,0.000003,10,4,12,4,
28,0,11,1,0.000003,21,6,7,0,
29,0,11,1,0.000003,6,0,23,13,
30,0,11,1,0.000003,1,15,15,18,
31,0,11,1,0.000003,16,0,21,11,
32,0,11,1,0.000003,4,23,14,14,
33,0,11,1,0.000003,8,15,23,13,
34,0,11,1,0.000003,5,4,23,15,
35,0,11,1,0.000003,9,13,21,7,
36,0,11,1,0.000003,21,3,9,2,
37,0,11,1,0.000003,6,7,17,7,
38,0,11,1,0.000003,24,7,2,15,
39,0,11,1,0.000003,10,23,3,16,
40,0,11,1,0.000003,23,18,5,9,
41,0,11,1,0.000003,8,5,22,15,
42,0,11,1,0.000003,10,23,7,21,
43,0,11,1,0.000003,13,4,5,9,
44,0,11,1,0.000003,9,14,13,15,
45,0,11,1,0.000003,23,8,24,22,
46,0,11,1,0.000003,15,2,13,2,
47,0,11,1,0.000003,2,16,19,1,
48,0,11,1,0.000003,11,1,10,21,
49,0,11,1,0.000003,7,9,11,19,
