#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,7786,7789,0.000487
2,3,3,9,20742,28531,0.001783
3,3,2,11,36826,65357,0.004085
4,3,3,14,53631,118988,0.007437
5,3,3,17,71967,190955,0.011935
6,3,3,20,89819,280774,0.017548
7,3,3,23,108355,389129,0.024321
8,3,3,26,124108,513237,0.032077
9,3,2,28,138823,652060,0.040754
10,3,3,31,164060,816120,0.051007
11,3,3,34,174584,990704,0.061919
12,3,3,37,198795,1189499,0.074344
13,3,2,39,224579,1414078,0.088380
14,3,2,41,228156,1642234,0.102640
15,3,3,44,248348,1890582,0.118161
16,3,3,47,264858,2155440,0.134715
17,3,3,50,281963,2437403,0.152338
18,3,3,53,276011,2713414,0.169588
19,3,3,56,294289,3007703,0.187981
20,3,2,58,313333,3321036,0.207565
21,3,2,60,329112,3650148,0.228134
22,3,3,63,345993,3996141,0.249759
23,3,2,65,362899,4359040,0.272440
24,3,2,67,332105,4691145,0.293197
25,3,3,70,340198,5031343,0.314459
26,3,1,71,348435,5379778,0.336236
27,3,2,73,357081,5736859,0.358554
28,3,2,75,364976,6101835,0.381365
29,3,1,76,376154,6477989,0.404874
30,3,1,77,384935,6862924,0.428933
31,3,1,78,387047,7249971,0.453123
32,3,0,78,345114,7595085,0.474693
33,3,1,79,346816,7941901,0.496369
34,3,1,80,348561,8290462,0.518154
35,3,2,82,346789,8637251,0.539828
36,3,1,83,344379,8981630,0.561352
37,3,2,85,344916,9326546,0.582909
38,3,1,86,342093,9668639,0.604290
39,3,2,88,337854,10006493,0.625406
40,3,2,90,336577,10343070,0.646442
41,3,1,91,331722,10674792,0.667175
42,3,1,92,326474,11001266,0.687579
43,3,2,94,322552,11323818,0.707739
44,3,3,97,275847,11599665,0.724979
45,3,2,99,268683,11868348,0.741772
46,3,0,99,259729,12128077,0.758005
47,3,1,100,248388,12376465,0.773529
48,3,1,101,240209,12616674,0.788542
49,3,0,101,231913,12848587,0.803037
50,3,1,102,223741,13072328,0.817021
51,3,0,102,214610,13286938,0.830434
52,3,1,103,207346,13494284,0.843393
53,3,1,104,201432,13695716,0.855982
54,3,0,104,192594,13888310,0.868019
55,3,0,104,182955,14071265,0.879454
56,3,0,104,170272,14241537,0.890096
57,3,1,105,158506,14400043,0.900003
58,3,0,105,150235,14550278,0.909392
59,3,0,105,139992,14690270,0.918142
60,3,0,105,128938,14819208,0.926200
61,3,0,105,119732,14938940,0.933684
62,3,0,105,113066,15052006,0.940750
63,3,1,106,106325,15158331,0.947396
