#id,creation_time,radius,volume,volume_perc,center_x,center_y,center_z
0,0,17,1,0.000008,11,5,43,
1,0,17,1,0.000008,16,42,47,
2,0,17,1,0.000008,32,9,10,
3,0,17,1,0.000008,24,31,46,
4,0,17,1,0.000008,18,7,25,
5,0,17,1,0.000008,7,23,1,
6,0,17,1,0.000008,3,1,44,
7,0,17,1,0.000008,3,20,23,
8,1,16,1,0.000008,49,17,42,
9,1,16,1,0.000008,21,26,36,
10,1,16,1,0.000008,24,39,41,
11,1,16,1,0.000008,20,6,36,
12,1,16,1,0.000008,19,38,45,
13,1,16,1,0.000008,29,14,28,
14,1,16,1,0.000008,27,33,36,
15,1,16,1,0.000008,2,42,9,
16,2,15,1,0.000008,3,47,10,
17,2,15,1,0.000008,49,0,32,
18,2,15,1,0.000008,22,1,1,
19,2,15,1,0.000008,16,22,28,
20,2,15,1,0.000008,4,49,17,
21,2,15,1,0.000008,48,19,23,
22,2,15,1,0.000008,34,38,14,
23,2,15,1,0.000008,29,19,28,
24,3,14,1,0.000008,7,46,13,
25,3,14,1,0.000008,45,48,5,
26,3,14,1,0.000008,6,3,2,
27,3,14,1,0.000008,19,4,4,
28,3,14,1,0.000008,1,26,6,
29,3,14,1,0.000008,3,45,28,
30,3,14,1,0.000008,33,49,27,
31,3,14,1,0.000008,0,47,48,
32,4,13,1,0.000008,42,12,5,
33,4,13,1,0.000008,20,22,3,
34,4,13,1,0.000008,34,19,3,
35,4,13,1,0.000008,39,26,8,
36,4,13,1,0.000008,44,47,12,
37,4,13,1,0.000008,48,0,41,
38,4,13,1,0.000008,4,5,36,
39,5,12,1,0.000008,35,38,35,
40,5,12,1,0.000008,12,41,35,
41,5,12,1,0.000008,13,19,16,
42,5,12,1,0.000008,49,11,31,
43,5,12,1,0.000008,7,31,5,
44,5,12,1,0.000008,12,17,24,
45,5,12,1,0.000008,16,7,2,
46,5,12,1,0.000008,24,1,49,
47,6,11,1,0.000008,39,1,2,
48,6,11,1,0.000008,3,5,39,
49,6,11,1,0.000008,38,18,8,
50,6,11,1,0.000008,40,29,2,
51,6,11,1,0.000008,45,41,20,
52,7,10,1,0.000008,24,36,32,
53,7,10,1,0.000008,27,7,41,
54,7,10,1,0.000008,35,25,34,
55,7,10,1,0.000008,33,28,40,
56,7,10,1,0.000008,22,19,10,
57,7,10,1,0.000008,32,26,32,
58,8,9,1,0.000008,3,18,13,
59,8,9,1,0.000008,7,13,5,
60,8,9,1,0.000008,29,34,16,
61,8,9,1,0.000008,10,10,4,
62,8,9,1,0.000008,42,36,29,
63,8,9,1,0.000008,28,15,38,
64,8,9,1,0.000008,21,2,13,
65,8,9,1,0.000008,6,35,44,
66,9,8,1,0.000008,48,9,13,
67,9,8,1,0.000008,8,43,41,
68,9,8,1,0.000008,6,6,24,
69,9,8,1,0.000008,13,37,10,
70,9,8,1,0.000008,30,48,21,
71,10,7,1,0.000008,20,0,16,
72,10,7,1,0.000008,17,5,15,
73,11,6,1,0.000008,7,38,30,
74,11,6,1,0.000008,1,35,41,
75,11,6,1,0.000008,25,9,44,
76,12,5,1,0.000008,35,46,2,
77,13,4,1,0.000008,35,49,0,
78,13,4,1,0.000008,0,19,36,
79,14,3,1,0.000008,32,2,36,
80,15,2,1,0.000008,46,3,14,
81,15,2,1,0.000008,47,3,12,
82,16,1,1,0.000008,47,46,41,
