#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,1544,1594,0.000095
4,0,0,50,9220,10814,0.000645
5,0,0,50,23292,34106,0.002033
6,0,0,50,54314,88420,0.005270
7,0,0,50,278474,366894,0.021869
8,0,0,50,614423,981317,0.058491
9,0,0,50,1170629,2151946,0.128266
10,0,0,50,1763968,3915914,0.233407
11,0,0,50,3603422,7519336,0.448187
12,0,0,50,3922211,11441547,0.681969
13,0,0,50,2901280,14342827,0.854899
14,0,0,50,1499996,15842823,0.944306
