#id,creation_time,radius,volume,volume_perc,center_x,center_y,center_z
0,0,81,1,0.000000,66,143,138,
1,0,81,1,0.000000,207,117,31,
2,0,81,1,0.000000,35,213,30,
3,0,81,1,0.000000,224,237,76,
4,0,81,1,0.000000,5,234,161,
5,0,81,1,0.000000,218,202,167,
6,0,81,1,0.000000,181,79,5,
7,0,81,1,0.000000,197,40,25,
8,0,81,1,0.000000,249,86,8,
9,0,81,1,0.000000,78,18,151,
10,0,81,1,0.000000,221,84,44,
11,0,81,1,0.000000,109,144,14,
12,0,81,1,0.000000,243,179,227,
13,0,81,1,0.000000,125,153,67,
14,0,81,1,0.000000,201,10,51,
15,0,81,1,0.000000,112,228,105,
16,0,81,1,0.000000,132,11,37,
17,0,81,1,0.000000,137,208,77,
18,0,81,1,0.000000,14,207,15,
19,0,81,1,0.000000,124,138,136,
20,0,81,1,0.000000,127,109,220,
21,0,81,1,0.000000,24,71,216,
22,0,81,1,0.000000,38,64,145,
23,0,81,1,0.000000,117,189,151,
24,0,81,1,0.000000,184,242,13,
25,0,81,1,0.000000,88,206,94,
26,0,81,1,0.000000,193,88,105,
27,0,81,1,0.000000,230,77,64,
28,0,81,1,0.000000,159,91,123,
29,0,81,1,0.000000,27,67,11,
30,0,81,1,0.000000,163,195,223,
31,0,81,1,0.000000,235,219,44,
32,0,81,1,0.000000,202,7,108,
33,0,81,1,0.000000,199,124,149,
34,0,81,1,0.000000,202,161,243,
35,0,81,1,0.000000,216,249,199,
36,0,81,1,0.000000,162,44,38,
37,0,81,1,0.000000,17,127,115,
38,0,81,1,0.000000,183,36,59,
39,0,81,1,0.000000,159,165,126,
40,0,81,1,0.000000,22,78,71,
41,0,81,1,0.000000,245,166,40,
42,0,81,1,0.000000,39,220,149,
43,0,81,1,0.000000,249,169,126,
44,0,81,1,0.000000,0,224,37,
45,0,81,1,0.000000,243,42,36,
46,0,81,1,0.000000,193,204,182,
47,0,81,1,0.000000,231,73,59,
48,0,81,1,0.000000,198,109,96,
49,0,81,1,0.000000,109,18,113,
