#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,256,256,256,256,256,0.000041
1,0,0,256,7921,8177,0.001308
2,0,0,256,47591,55768,0.008923
3,0,0,256,119732,175500,0.028080
4,0,0,256,270674,446174,0.071388
5,0,0,256,519699,965873,0.154540
6,0,0,256,690986,1656859,0.265097
7,0,0,256,850141,2507000,0.401120
8,0,0,256,948415,3455415,0.552866
9,0,0,256,922015,4377430,0.700389
10,0,0,256,710589,5088019,0.814083
11,0,0,256,492966,5580985,0.892958
12,0,0,256,313586,5894571,0.943131
