#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,895,945,0.000060
4,0,0,50,3066,4011,0.000257
5,0,0,50,4825,8836,0.000566
6,0,0,50,10305,19141,0.001225
7,0,0,50,38857,57998,0.003712
8,0,0,50,65182,123180,0.007884
9,0,0,50,112900,236080,0.015109
10,0,0,50,152577,388657,0.024874
11,0,0,50,329987,718644,0.045993
12,0,0,50,480409,1199053,0.076739
13,0,0,50,600790,1799843,0.115190
14,0,0,50,721564,2521407,0.161370
15,0,0,50,857409,3378816,0.216244
16,0,0,50,1285045,4663861,0.298487
17,0,0,50,1407718,6071579,0.388581
18,0,0,50,1459110,7530689,0.481964
19,0,0,50,1397428,8928117,0.571399
20,0,0,50,1224936,10153053,0.649795
21,0,0,50,1071238,11224291,0.718355
22,0,0,50,1131674,12355965,0.790782
23,0,0,50,905637,13261602,0.848743
24,0,0,50,684771,13946373,0.892568
25,0,0,50,498845,14445218,0.924494
26,0,0,50,360786,14806004,0.947584
