#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,64,64,64,64,64,0.000512
1,0,0,64,1104,1168,0.009344
2,0,0,64,3531,4699,0.037592
3,0,0,64,5153,9852,0.078816
4,0,0,64,9984,19836,0.158688
5,0,0,64,14183,34019,0.272152
6,0,0,64,14992,49011,0.392088
7,0,0,64,15304,64315,0.514520
8,0,0,64,13616,77931,0.623448
9,0,0,64,13323,91254,0.730032
10,0,0,64,9082,100336,0.802688
11,0,0,64,6596,106932,0.855456
12,0,0,64,4906,111838,0.894704
13,0,0,64,3732,115570,0.924560
14,0,0,64,2590,118160,0.945280
