#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,176,179,0.000011
2,3,3,9,2540,2719,0.000162
3,3,3,12,16614,19333,0.001152
4,3,3,15,68377,87710,0.005228
5,3,3,18,200709,288419,0.017191
6,3,2,20,475644,764063,0.045542
7,3,2,22,977558,1741621,0.103809
8,3,2,24,1704733,3446354,0.205419
9,3,2,26,2465776,5912130,0.352390
10,3,1,27,2962773,8874903,0.528985
11,3,0,27,2921946,11796849,0.703147
12,3,0,27,2299429,14096278,0.840204
13,3,1,28,1461225,15557503,0.927299
