#id,creation_time,radius,volume,volume_perc,center_x,center_y,center_z
0,0,16,1,0.000008,47,42,45,
1,0,16,1,0.000008,35,44,22,
2,0,16,1,0.000008,42,20,34,
3,0,16,1,0.000008,6,28,31,
4,0,16,1,0.000008,2,47,45,
5,0,16,1,0.000008,41,49,26,
6,0,16,1,0.000008,35,1,9,
7,0,16,1,0.000008,21,0,44,
8,1,15,1,0.000008,21,49,5,
9,1,15,1,0.000008,25,25,6,
10,1,15,1,0.000008,0,25,48,
11,1,15,1,0.000008,45,12,42,
12,1,15,1,0.000008,19,4,13,
13,1,15,1,0.000008,3,12,43,
14,1,15,1,0.000008,36,15,41,
15,1,15,1,0.000008,33,6,40,
16,2,14,1,0.000008,9,43,43,
17,2,14,1,0.000008,20,17,45,
18,2,14,1,0.000008,14,40,44,
19,2,14,1,0.000008,19,16,22,
20,2,14,1,0.000008,26,16,49,
21,2,14,1,0.000008,26,14,11,
22,2,14,1,0.000008,21,35,17,
23,2,14,1,0.000008,34,39,32,
24,3,13,1,0.000008,29,27,47,
25,3,13,1,0.000008,22,11,5,
26,3,13,1,0.000008,15,22,48,
27,3,13,1,0.000008,10,43,17,
28,3,13,1,0.000008,8,7,8,
29,3,13,1,0.000008,4,29,26,
30,3,13,1,0.000008,28,7,42,
31,3,13,1,0.000008,27,35,8,
32,4,12,1,0.000008,40,6,44,
33,4,12,1,0.000008,10,42,35,
34,4,12,1,0.000008,42,22,14,
35,4,12,1,0.000008,46,11,0,
36,4,12,1,0.000008,46,22,43,
37,4,12,1,0.000008,14,30,2,
38,4,12,1,0.000008,24,36,33,
39,5,11,1,0.000008,0,15,40,
40,5,11,1,0.000008,44,42,26,
41,5,11,1,0.000008,3,35,34,
42,5,11,1,0.000008,49,45,27,
43,5,11,1,0.000008,36,39,1,
44,5,11,1,0.000008,2,30,47,
45,5,11,1,0.000008,30,28,9,
46,5,11,1,0.000008,30,24,33,
47,6,10,1,0.000008,25,40,15,
48,6,10,1,0.000008,29,14,1,
49,6,10,1,0.000008,13,14,16,
50,6,10,1,0.000008,5,9,11,
51,6,10,1,0.000008,33,14,46,
52,6,10,1,0.000008,45,3,32,
53,6,10,1,0.000008,46,5,12,
54,7,9,1,0.000008,45,35,40,
55,7,9,1,0.000008,6,17,16,
56,7,9,1,0.000008,39,42,7,
57,7,9,1,0.000008,6,22,21,
58,7,9,1,0.000008,10,37,38,
59,7,9,1,0.000008,26,42,47,
60,7,9,1,0.000008,39,26,13,
61,8,8,1,0.000008,12,39,36,
62,8,8,1,0.000008,26,36,24,
63,8,8,1,0.000008,18,43,41,
64,8,8,1,0.000008,35,34,36,
65,8,8,1,0.000008,44,41,10,
66,8,8,1,0.000008,5,29,39,
67,9,7,1,0.000008,4,21,17,
68,9,7,1,0.000008,45,39,6,
69,9,7,1,0.000008,15,30,32,
70,10,6,1,0.000008,34,26,16,
71,10,6,1,0.000008,48,22,5,
72,10,6,1,0.000008,4,0,9,
73,11,5,1,0.000008,13,37,23,
74,11,5,1,0.000008,23,26,17,
75,11,5,1,0.000008,0,13,17,
76,12,4,1,0.000008,18,21,33,
77,12,4,1,0.000008,22,47,36,
78,12,4,1,0.000008,26,26,20,
79,12,4,1,0.000008,40,36,10,
80,13,3,1,0.000008,44,30,6,
81,14,2,1,0.000008,42,33,7,
82,15,1,1,0.000008,13,1,28,
83,15,1,1,0.000008,6,1,32,
