#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,99,102,0.000006
2,3,3,9,680,782,0.000047
3,3,3,12,2182,2964,0.000177
4,3,3,15,5695,8659,0.000516
5,3,3,18,12768,21427,0.001277
6,3,3,21,23229,44656,0.002662
7,3,3,24,38835,83491,0.004976
8,3,3,27,61619,145110,0.008649
9,3,3,30,93975,239085,0.014251
10,3,3,33,134671,373756,0.022278
11,3,3,36,185533,559289,0.033336
12,3,3,39,250621,809910,0.048274
13,3,3,42,326242,1136152,0.067720
14,3,3,45,416355,1552507,0.092537
15,3,3,48,514174,2066681,0.123184
16,3,3,51,623881,2690562,0.160370
17,3,3,54,741786,3432348,0.204584
18,3,2,56,862096,4294444,0.255969
19,3,3,59,965801,5260245,0.313535
20,3,3,62,1049011,6309256,0.376061
21,3,1,63,1111035,7420291,0.442284
22,3,1,64,1134449,8554740,0.509902
23,3,1,65,1119821,9674561,0.576649
24,3,3,68,1075277,10749838,0.640740
25,3,1,69,997365,11747203,0.700188
26,3,0,69,899768,12646971,0.753818
27,3,1,70,788344,13435315,0.800807
28,3,0,70,673130,14108445,0.840929
29,3,0,70,567099,14675544,0.874731
30,3,0,70,467540,15143084,0.902598
31,3,0,70,381500,15524584,0.925337
32,3,0,70,306231,15830815,0.943590
