# log(t);log(-log(1-X))
0.0000000000,-9.2407510775
0.6931471806,-7.3004602721
1.0986122887,-6.1310198928
1.3862943611,-5.1619721497
1.6094379124,-4.3307108597
1.7917594692,-3.7148839187
1.9459101491,-3.1923265591
2.0794415417,-2.7194793675
2.1972245773,-2.2884035567
2.3025850930,-1.9205423113
2.3978952728,-1.5943125066
2.4849066498,-1.2864621424
2.5649493575,-1.0100591054
2.6390573296,-0.7538645837
2.7080502011,-0.5290204202
2.7725887222,-0.3155408984
2.8332133441,-0.1157355863
2.8903717579,0.0638732815
2.9444389792,0.2282980786
2.9957322736,0.3781836220
3.0445224377,0.5169616253
3.0910424534,0.6393780022
3.1354942159,0.7534840902
3.1780538303,0.8594888212
3.2188758249,0.9573658652
3.2580965380,1.0472602850
