# log(t);log(-log(1-X))
0.0000000000,-12.7168967693
0.6931471806,-12.7168967693
1.0986122887,-9.7046061930
1.3862943611,-8.2585529823
1.6094379124,-7.4660854984
1.7917594692,-6.6904109739
1.9459101491,-5.5740201075
2.0794415417,-4.8100935310
2.1972245773,-4.1495366690
2.3025850930,-3.6421431186
2.3978952728,-3.0098414646
2.4849066498,-2.4711756073
2.5649493575,-2.0280437200
2.6390573296,-1.6481799267
2.7080502011,-1.3063842513
2.7725887222,-0.9098991565
2.8332133441,-0.5649267654
2.8903717579,-0.2595277561
2.9444389792,0.0183995736
2.9957322736,0.2717337207
3.0445224377,0.4990560779
3.0910424534,0.7469263041
3.1354942159,0.9713485735
