#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,7607,7610,0.000476
2,3,3,9,19959,27569,0.001723
3,3,3,12,33597,61166,0.003823
4,3,3,15,49447,110613,0.006913
5,3,3,18,66134,176747,0.011047
6,3,3,21,83808,260555,0.016285
7,3,3,24,101031,361586,0.022599
8,3,3,27,118097,479683,0.029980
9,3,3,30,132909,612592,0.038287
10,3,2,32,156833,769425,0.048089
11,3,3,35,167176,936601,0.058538
12,3,3,38,191460,1128061,0.070504
13,3,3,41,219084,1347145,0.084197
14,3,3,44,226388,1573533,0.098346
15,3,3,47,248890,1822423,0.113901
16,3,2,49,271201,2093624,0.130852
17,3,2,51,294724,2388348,0.149272
18,3,3,54,290191,2678539,0.167409
19,3,3,57,311680,2990219,0.186889
20,3,2,59,333595,3323814,0.207738
21,3,3,62,354821,3678635,0.229915
22,3,1,63,376622,4055257,0.253454
23,3,3,66,398945,4454202,0.278388
24,3,2,68,372716,4826918,0.301682
25,3,2,70,385052,5211970,0.325748
26,3,2,72,392425,5604395,0.350275
27,3,2,74,401410,6005805,0.375363
28,3,1,75,407910,6413715,0.400857
29,3,3,78,411292,6825007,0.426563
30,3,2,80,415120,7240127,0.452508
31,3,1,81,412783,7652910,0.478307
32,3,2,83,360490,8013400,0.500838
33,3,2,85,355245,8368645,0.523040
34,3,2,87,353728,8722373,0.545148
35,3,1,88,351220,9073593,0.567100
36,3,0,88,345996,9419589,0.588724
37,3,1,89,341704,9761293,0.610081
38,3,2,91,338704,10099997,0.631250
39,3,0,91,333916,10433913,0.652120
40,3,0,91,328114,10762027,0.672627
41,3,2,93,320254,11082281,0.692643
42,3,0,93,312131,11394412,0.712151
43,3,0,93,303492,11697904,0.731119
44,3,0,93,258713,11956617,0.747289
45,3,0,93,249668,12206285,0.762893
46,3,2,95,240729,12447014,0.777938
47,3,0,95,235272,12682286,0.792643
48,3,0,95,227400,12909686,0.806855
49,3,0,95,221750,13131436,0.820715
50,3,0,95,215195,13346631,0.834164
51,3,0,95,206476,13553107,0.847069
52,3,1,96,196913,13750020,0.859376
53,3,0,96,188723,13938743,0.871171
54,3,1,97,179233,14117976,0.882374
55,3,1,98,172137,14290113,0.893132
56,3,0,98,164593,14454706,0.903419
57,3,0,98,155077,14609783,0.913111
58,3,1,99,146470,14756253,0.922266
59,3,0,99,136515,14892768,0.930798
60,3,0,99,123326,15016094,0.938506
61,3,0,99,112236,15128330,0.945521
