#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.006400
1,0,0,16,125,141,0.056400
2,0,0,16,182,323,0.129200
3,0,0,16,222,545,0.218000
4,0,0,16,377,922,0.368800
5,0,0,16,253,1175,0.470000
6,0,0,16,280,1455,0.582000
7,0,0,16,195,1650,0.660000
8,0,0,16,181,1831,0.732400
9,0,0,16,183,2014,0.805600
10,0,0,16,100,2114,0.845600
11,0,0,16,84,2198,0.879200
12,0,0,16,55,2253,0.901200
13,0,0,16,51,2304,0.921600
14,0,0,16,37,2341,0.936400
15,0,0,16,27,2368,0.947200
