#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,4800,4850,0.000303
2,0,0,50,12600,17450,0.001091
3,0,0,50,19923,37373,0.002336
4,0,0,50,27941,65314,0.004082
5,0,0,50,36413,101727,0.006358
6,0,0,50,43165,144892,0.009056
7,0,0,50,50723,195615,0.012226
8,0,0,50,58671,254286,0.015893
9,0,0,50,65451,319737,0.019984
10,0,0,50,73803,393540,0.024596
11,0,0,50,81357,474897,0.029681
12,0,0,50,88925,563822,0.035239
13,0,0,50,95943,659765,0.041235
14,0,0,50,102805,762570,0.047661
15,0,0,50,108684,871254,0.054453
16,0,0,50,114815,986069,0.061629
17,0,0,50,121773,1107842,0.069240
18,0,0,50,126424,1234266,0.077142
19,0,0,50,131342,1365608,0.085350
20,0,0,50,138511,1504119,0.094007
21,0,0,50,142058,1646177,0.102886
22,0,0,50,149532,1795709,0.112232
23,0,0,50,151420,1947129,0.121696
24,0,0,50,155062,2102191,0.131387
25,0,0,50,160226,2262417,0.141401
26,0,0,50,163693,2426110,0.151632
27,0,0,50,167898,2594008,0.162126
28,0,0,50,172422,2766430,0.172902
29,0,0,50,175851,2942281,0.183893
30,0,0,50,179346,3121627,0.195102
31,0,0,50,182812,3304439,0.206527
32,0,0,50,187365,3491804,0.218238
33,0,0,50,192559,3684363,0.230273
34,0,0,50,195706,3880069,0.242504
35,0,0,50,197263,4077332,0.254833
36,0,0,50,201914,4279246,0.267453
37,0,0,50,201658,4480904,0.280056
38,0,0,50,204000,4684904,0.292807
39,0,0,50,207245,4892149,0.305759
40,0,0,50,206285,5098434,0.318652
41,0,0,50,207048,5305482,0.331593
42,0,0,50,209784,5515266,0.344704
43,0,0,50,209475,5724741,0.357796
44,0,0,50,211252,5935993,0.371000
45,0,0,50,209346,6145339,0.384084
46,0,0,50,207635,6352974,0.397061
47,0,0,50,205451,6558425,0.409902
48,0,0,50,202064,6760489,0.422531
49,0,0,50,199914,6960403,0.435025
50,0,0,50,197413,7157816,0.447364
51,0,0,50,195206,7353022,0.459564
52,0,0,50,194306,7547328,0.471708
53,0,0,50,191683,7739011,0.483688
54,0,0,50,189924,7928935,0.495558
55,0,0,50,186589,8115524,0.507220
56,0,0,50,186188,8301712,0.518857
57,0,0,50,184267,8485979,0.530374
58,0,0,50,183631,8669610,0.541851
59,0,0,50,182144,8851754,0.553235
60,0,0,50,179585,9031339,0.564459
61,0,0,50,180387,9211726,0.575733
62,0,0,50,176728,9388454,0.586778
63,0,0,50,173920,9562374,0.597648
64,0,0,50,172078,9734452,0.608403
65,0,0,50,170263,9904715,0.619045
66,0,0,50,167860,10072575,0.629536
67,0,0,50,164191,10236766,0.639798
68,0,0,50,160911,10397677,0.649855
69,0,0,50,158769,10556446,0.659778
70,0,0,50,155215,10711661,0.669479
71,0,0,50,152692,10864353,0.679022
72,0,0,50,150028,11014381,0.688399
73,0,0,50,147392,11161773,0.697611
74,0,0,50,145582,11307355,0.706710
75,0,0,50,143817,11451172,0.715698
76,0,0,50,140528,11591700,0.724481
77,0,0,50,137721,11729421,0.733089
78,0,0,50,136920,11866341,0.741646
79,0,0,50,135018,12001359,0.750085
80,0,0,50,133529,12134888,0.758431
81,0,0,50,130470,12265358,0.766585
82,0,0,50,128002,12393360,0.774585
83,0,0,50,125785,12519145,0.782447
84,0,0,50,123995,12643140,0.790196
85,0,0,50,122088,12765228,0.797827
86,0,0,50,118497,12883725,0.805233
87,0,0,50,116526,13000251,0.812516
88,0,0,50,114089,13114340,0.819646
89,0,0,50,113572,13227912,0.826744
90,0,0,50,109610,13337522,0.833595
91,0,0,50,105448,13442970,0.840186
92,0,0,50,103085,13546055,0.846628
93,0,0,50,98727,13644782,0.852799
94,0,0,50,95766,13740548,0.858784
95,0,0,50,92844,13833392,0.864587
96,0,0,50,88969,13922361,0.870148
97,0,0,50,83716,14006077,0.875380
98,0,0,50,78797,14084874,0.880305
99,0,0,50,75525,14160399,0.885025
100,0,0,50,72709,14233108,0.889569
101,0,0,50,68219,14301327,0.893833
102,0,0,50,65150,14366477,0.897905
103,0,0,50,62898,14429375,0.901836
104,0,0,50,61256,14490631,0.905664
105,0,0,50,59835,14550466,0.909404
106,0,0,50,57697,14608163,0.913010
107,0,0,50,56150,14664313,0.916520
108,0,0,50,54539,14718852,0.919928
109,0,0,50,53286,14772138,0.923259
110,0,0,50,51221,14823359,0.926460
111,0,0,50,48631,14871990,0.929499
112,0,0,50,46483,14918473,0.932405
113,0,0,50,44611,14963084,0.935193
114,0,0,50,42624,15005708,0.937857
115,0,0,50,41023,15046731,0.940421
116,0,0,50,40354,15087085,0.942943
117,0,0,50,38927,15126012,0.945376
118,0,0,50,36987,15162999,0.947687
119,0,0,50,36226,15199225,0.949952
