#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,35977,36027,0.002306
2,0,0,50,193929,229956,0.014717
3,0,0,50,456507,686463,0.043934
4,0,0,50,834703,1521166,0.097355
5,0,0,50,1231973,2753139,0.176201
6,0,0,50,1564414,4317553,0.276323
7,0,0,50,1784358,6101911,0.390522
8,0,0,50,1862209,7964120,0.509704
9,0,0,50,1779719,9743839,0.623606
10,0,0,50,1530207,11274046,0.721539
11,0,0,50,1224154,12498200,0.799885
12,0,0,50,934874,13433074,0.859717
13,0,0,50,663704,14096778,0.902194
14,0,0,50,450222,14547000,0.931008
