#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,8799,8802,0.000550
2,3,3,9,23427,32229,0.002014
3,3,3,12,40515,72744,0.004547
4,3,3,15,59115,131859,0.008241
5,3,3,18,81135,212994,0.013312
6,3,3,21,103647,316641,0.019790
7,3,3,24,124996,441637,0.027602
8,3,3,27,144292,585929,0.036621
9,3,3,30,159146,745075,0.046567
10,3,3,33,183621,928696,0.058043
11,3,3,36,194653,1123349,0.070209
12,3,2,38,219682,1343031,0.083939
13,3,3,41,242875,1585906,0.099119
14,3,2,43,245155,1831061,0.114441
15,3,3,46,266915,2097976,0.131124
16,3,3,49,289427,2387403,0.149213
17,3,2,51,308245,2695648,0.168478
18,3,3,54,299080,2994728,0.187170
19,3,2,56,318926,3313654,0.207103
20,3,2,58,340052,3653706,0.228357
21,3,3,61,356088,4009794,0.250612
22,3,1,62,371313,4381107,0.273819
23,3,1,63,387185,4768292,0.298018
24,3,1,64,360525,5128817,0.320551
25,3,2,66,372841,5501658,0.343854
26,3,3,69,384344,5886002,0.367875
27,3,1,70,395320,6281322,0.392583
28,3,2,72,406369,6687691,0.417981
29,3,1,73,415291,7102982,0.443936
30,3,2,75,423030,7526012,0.470376
31,3,2,77,427529,7953541,0.497096
32,3,2,79,381100,8334641,0.520915
33,3,1,80,378801,8713442,0.544590
34,3,1,81,376377,9089819,0.568114
35,3,1,82,376404,9466223,0.591639
36,3,1,83,371950,9838173,0.614886
37,3,2,85,367946,10206119,0.637882
38,3,2,87,360788,10566907,0.660432
39,3,1,88,353445,10920352,0.682522
40,3,2,90,347706,11268058,0.704254
41,3,0,90,341910,11609968,0.725623
42,3,1,91,330172,11940140,0.746259
43,3,2,93,319331,12259471,0.766217
44,3,0,93,268947,12528418,0.783026
45,3,0,93,257731,12786149,0.799134
46,3,1,94,248155,13034304,0.814644
47,3,0,94,241126,13275430,0.829714
48,3,1,95,228796,13504226,0.844014
49,3,0,95,217228,13721454,0.857591
50,3,0,95,205708,13927162,0.870448
51,3,0,95,195253,14122415,0.882651
52,3,1,96,183900,14306315,0.894145
53,3,0,96,170804,14477119,0.904820
54,3,0,96,159617,14636736,0.914796
55,3,0,96,149994,14786730,0.924171
56,3,1,97,138830,14925560,0.932848
57,3,0,97,125969,15051529,0.940721
58,3,0,97,113462,15164991,0.947812
