#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,144,147,0.000009
2,3,3,9,1540,1687,0.000098
3,3,3,12,7360,9047,0.000526
4,3,3,15,24672,33719,0.001959
5,3,3,18,64866,98585,0.005728
6,3,3,21,138871,237456,0.013797
7,3,3,24,267937,505393,0.029366
8,3,3,27,454005,959398,0.055745
9,3,3,30,696620,1656018,0.096222
10,3,3,33,993604,2649622,0.153955
11,3,3,36,1300862,3950484,0.229541
12,3,3,39,1606961,5557445,0.322913
13,3,1,40,1825555,7383000,0.428986
14,3,2,42,1898626,9281626,0.539304
15,3,1,43,1804508,11086134,0.644154
16,3,1,44,1567819,12653953,0.735252
17,3,1,45,1282199,13936152,0.809753
18,3,0,45,1007596,14943748,0.868299
19,3,0,45,769167,15712915,0.912991
20,3,0,45,571335,16284250,0.946188
