#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,4,4,4,4,4,0.001600
1,4,4,8,36,40,0.016000
2,4,4,12,75,115,0.046000
3,4,4,16,117,232,0.092800
4,4,3,19,179,411,0.164400
5,4,4,23,217,628,0.251200
6,4,3,26,249,877,0.350800
7,4,2,28,267,1144,0.457600
8,4,1,29,251,1395,0.558000
9,4,0,29,226,1621,0.648400
10,4,1,30,183,1804,0.721600
11,4,0,30,123,1927,0.770800
12,4,0,30,99,2026,0.810400
13,4,2,32,90,2116,0.846400
14,4,1,33,98,2214,0.885600
15,4,1,34,78,2292,0.916800
16,4,1,35,50,2342,0.936800
