#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5
0,0,28,1,0.000000,27,4,6,23,24,
1,0,28,1,0.000000,25,18,10,20,18,
2,0,28,1,0.000000,0,6,24,19,8,
3,1,20,1,0.000000,11,15,3,3,22,
4,1,20,1,0.000000,24,3,1,7,13,
5,1,20,1,0.000000,10,9,13,2,2,
6,2,14,1,0.000000,2,1,18,8,8,
7,2,14,1,0.000000,14,18,10,24,10,
8,2,14,1,0.000000,0,24,0,9,27,
9,3,9,1,0.000000,8,20,15,11,7,
10,3,9,1,0.000000,9,20,10,22,27,
11,3,9,1,0.000000,23,4,21,20,6,
12,4,5,1,0.000000,7,22,19,25,14,
13,4,5,1,0.000000,0,12,4,10,20,
