#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5,center_r6
0,0,11,1,0.000000,3,7,1,3,10,7,
1,0,11,1,0.000000,1,12,6,14,10,9,
2,0,11,1,0.000000,1,10,1,6,2,0,
3,0,11,1,0.000000,13,14,10,10,7,1,
4,0,11,1,0.000000,14,1,12,15,5,1,
5,0,11,1,0.000000,7,9,8,8,12,3,
6,0,11,1,0.000000,15,14,15,5,12,10,
7,0,11,1,0.000000,14,13,4,15,3,7,
8,0,11,1,0.000000,15,0,5,10,10,13,
9,0,11,1,0.000000,11,9,14,7,8,4,
10,0,11,1,0.000000,9,15,13,1,7,9,
11,0,11,1,0.000000,4,6,7,4,12,3,
12,0,11,1,0.000000,14,10,0,2,10,3,
13,0,11,1,0.000000,9,9,3,15,3,14,
14,0,11,1,0.000000,12,14,7,10,6,15,
15,0,11,1,0.000000,14,15,15,11,0,6,
16,0,11,1,0.000000,5,5,13,12,9,9,
17,0,11,1,0.000000,0,7,3,0,9,13,
18,0,11,1,0.000000,4,3,7,7,2,10,
19,0,11,1,0.000000,5,14,9,12,8,15,
20,0,11,1,0.000000,12,7,14,11,2,14,
21,0,11,1,0.000000,1,7,3,14,4,12,
22,0,11,1,0.000000,7,4,3,11,4,13,
23,0,11,1,0.000000,8,8,0,15,0,2,
24,0,11,1,0.000000,10,5,0,3,2,8,
25,0,11,1,0.000000,2,14,15,0,9,2,
26,0,11,1,0.000000,14,10,9,2,9,13,
27,0,11,1,0.000000,14,0,1,2,11,6,
28,0,11,1,0.000000,15,4,14,15,3,14,
29,0,11,1,0.000000,1,13,4,1,0,6,
30,0,11,1,0.000000,9,2,4,9,2,13,
31,0,11,1,0.000000,11,1,7,4,3,0,
32,0,11,1,0.000000,2,1,1,3,3,12,
33,0,11,1,0.000000,9,2,0,8,1,4,
34,0,11,1,0.000000,6,2,1,10,3,2,
35,0,11,1,0.000000,0,13,4,4,6,7,
36,0,11,1,0.000000,1,1,8,9,5,11,
37,0,11,1,0.000000,9,7,12,10,11,0,
38,0,11,1,0.000000,7,4,2,7,12,4,
39,0,11,1,0.000000,11,3,6,13,13,10,
40,0,11,1,0.000000,15,14,7,3,2,13,
41,0,11,1,0.000000,10,4,14,2,13,3,
42,0,11,1,0.000000,13,6,11,10,1,6,
43,0,11,1,0.000000,10,8,10,12,15,7,
44,0,11,1,0.000000,0,11,10,7,8,7,
45,0,11,1,0.000000,1,7,5,8,10,8,
46,0,11,1,0.000000,5,5,12,3,7,9,
47,0,11,1,0.000000,6,5,15,1,15,0,
48,0,11,1,0.000000,7,9,8,2,5,8,
49,0,11,1,0.000000,9,6,3,3,13,11,
