#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4
0,0,48,1,0.000000,58,17,1,21,
1,0,48,1,0.000000,44,9,54,42,
2,0,48,1,0.000000,28,43,59,63,
3,1,40,1,0.000000,7,13,30,63,
4,1,40,1,0.000000,43,28,44,20,
5,1,40,1,0.000000,18,58,40,16,
6,2,34,1,0.000000,4,56,30,19,
7,2,34,1,0.000000,36,3,15,30,
8,2,34,1,0.000000,20,16,52,0,
9,3,29,1,0.000000,25,42,43,54,
10,3,29,1,0.000000,21,38,53,28,
11,3,29,1,0.000000,51,19,28,30,
12,4,25,1,0.000000,48,8,50,2,
13,4,25,1,0.000000,2,27,19,6,
14,4,25,1,0.000000,19,49,25,56,
15,5,21,1,0.000000,52,40,22,9,
16,5,21,1,0.000000,52,52,8,10,
17,6,17,1,0.000000,17,2,44,1,
18,6,17,1,0.000000,11,30,3,13,
19,7,13,1,0.000000,8,45,5,60,
20,7,13,1,0.000000,22,27,5,14,
21,9,7,1,0.000000,54,59,38,47,
