#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4
0,0,33,1,0.000000,21,54,6,52,
1,0,33,1,0.000000,5,16,52,61,
2,0,33,1,0.000000,26,27,2,29,
3,1,32,1,0.000000,19,27,9,33,
4,1,32,1,0.000000,32,52,39,59,
5,1,32,1,0.000000,39,27,33,21,
6,2,31,1,0.000000,37,41,62,4,
7,2,31,1,0.000000,20,20,51,42,
8,2,31,1,0.000000,11,57,30,16,
9,3,30,1,0.000000,9,18,13,36,
10,3,30,1,0.000000,45,16,1,0,
11,3,30,1,0.000000,43,10,33,11,
12,4,29,1,0.000000,62,8,6,37,
13,4,29,1,0.000000,35,39,58,8,
14,4,29,1,0.000000,17,57,12,37,
15,5,28,1,0.000000,13,0,15,24,
16,5,28,1,0.000000,57,45,41,3,
17,5,28,1,0.000000,63,54,39,44,
18,6,27,1,0.000000,6,40,44,49,
19,6,27,1,0.000000,50,14,60,48,
20,6,27,1,0.000000,22,2,21,58,
21,7,26,1,0.000000,42,15,2,59,
22,7,26,1,0.000000,8,15,32,22,
23,7,26,1,0.000000,15,48,46,8,
24,8,25,1,0.000000,29,23,11,29,
25,8,25,1,0.000000,14,50,9,20,
26,8,25,1,0.000000,26,54,6,12,
27,9,24,1,0.000000,4,2,60,26,
28,9,24,1,0.000000,5,17,20,47,
29,9,24,1,0.000000,33,23,42,41,
30,10,23,1,0.000000,38,10,63,53,
31,10,23,1,0.000000,58,46,61,24,
32,10,23,1,0.000000,5,9,53,19,
33,11,22,1,0.000000,59,62,40,22,
34,11,22,1,0.000000,52,46,34,56,
35,11,22,1,0.000000,48,31,19,53,
36,12,21,1,0.000000,48,39,36,17,
37,12,21,1,0.000000,62,14,59,36,
38,12,21,1,0.000000,25,58,25,19,
39,13,20,1,0.000000,40,23,43,46,
40,13,20,1,0.000000,31,41,49,19,
41,14,19,1,0.000000,23,20,12,8,
42,14,19,1,0.000000,51,31,61,35,
43,14,19,1,0.000000,6,34,53,5,
44,15,18,1,0.000000,48,48,41,9,
45,15,18,1,0.000000,26,8,1,58,
46,16,17,1,0.000000,41,2,21,8,
47,16,17,1,0.000000,27,39,11,14,
48,17,16,1,0.000000,6,9,49,13,
49,17,16,1,0.000000,43,38,18,27,
50,17,16,1,0.000000,22,59,37,1,
51,18,15,1,0.000000,62,2,20,24,
52,19,14,1,0.000000,62,18,24,5,
53,19,14,1,0.000000,27,9,18,6,
54,20,13,1,0.000000,48,36,34,6,
55,20,13,1,0.000000,31,7,7,30,
56,20,13,1,0.000000,9,27,54,19,
57,23,10,1,0.000000,48,9,16,57,
58,23,10,1,0.000000,37,7,12,21,
59,23,10,1,0.000000,16,19,29,1,
60,24,9,1,0.000000,13,36,33,24,
61,25,8,1,0.000000,17,22,25,1,
62,27,6,1,0.000000,45,39,60,58,
63,30,3,1,0.000000,63,24,37,60,
64,30,3,1,0.000000,55,60,24,63,
