#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5
0,0,15,1,0.000000,17,8,2,0,9,
1,0,15,1,0.000000,7,6,5,4,18,
2,0,15,1,0.000000,26,5,6,18,22,
3,0,15,1,0.000000,24,14,18,22,27,
4,0,15,1,0.000000,3,22,0,5,25,
5,0,15,1,0.000000,9,10,8,10,3,
6,0,15,1,0.000000,0,11,11,3,24,
7,0,15,1,0.000000,4,22,14,9,26,
8,0,15,1,0.000000,5,19,15,23,21,
9,0,15,1,0.000000,21,3,7,11,25,
10,0,15,1,0.000000,19,14,19,19,3,
11,0,15,1,0.000000,0,12,13,20,23,
12,0,15,1,0.000000,0,21,18,23,24,
13,0,15,1,0.000000,14,27,18,1,20,
14,0,15,1,0.000000,0,18,23,27,25,
15,0,15,1,0.000000,17,20,0,8,15,
16,0,15,1,0.000000,9,27,13,12,2,
17,0,15,1,0.000000,16,12,15,13,5,
18,0,15,1,0.000000,22,14,26,12,21,
19,0,15,1,0.000000,6,11,21,8,12,
20,0,15,1,0.000000,25,20,14,21,19,
21,0,15,1,0.000000,11,10,23,11,18,
22,0,15,1,0.000000,10,20,2,7,4,
23,0,15,1,0.000000,16,23,0,15,20,
24,0,15,1,0.000000,5,21,6,15,6,
25,0,15,1,0.000000,12,21,1,5,1,
26,0,15,1,0.000000,13,14,21,27,7,
27,0,15,1,0.000000,24,22,1,19,17,
28,0,15,1,0.000000,4,13,9,6,4,
29,0,15,1,0.000000,25,6,27,9,22,
30,0,15,1,0.000000,20,15,15,10,14,
31,0,15,1,0.000000,5,6,8,18,23,
32,0,15,1,0.000000,21,3,10,27,14,
33,0,15,1,0.000000,17,23,8,19,27,
34,0,15,1,0.000000,25,23,24,18,13,
35,0,15,1,0.000000,1,27,19,12,21,
36,0,15,1,0.000000,25,16,20,25,11,
37,0,15,1,0.000000,6,14,17,26,5,
38,0,15,1,0.000000,13,20,20,23,3,
39,0,15,1,0.000000,7,24,10,27,27,
40,0,15,1,0.000000,21,9,6,18,11,
41,0,15,1,0.000000,3,3,23,7,27,
42,0,15,1,0.000000,16,4,16,8,13,
43,0,15,1,0.000000,11,14,0,0,13,
44,0,15,1,0.000000,17,25,17,9,4,
45,0,15,1,0.000000,4,0,1,14,12,
46,0,15,1,0.000000,12,8,5,19,10,
47,0,15,1,0.000000,16,6,25,11,13,
48,0,15,1,0.000000,24,11,2,24,19,
49,0,15,1,0.000000,15,19,18,27,20,
