#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,176,179,0.000011
2,3,3,9,2529,2708,0.000161
3,3,3,12,16183,18891,0.001126
4,3,3,15,64611,83502,0.004977
5,3,2,17,191073,274575,0.016366
6,3,3,20,460620,735195,0.043821
7,3,3,23,946994,1682189,0.100266
8,3,3,26,1615219,3297408,0.196541
9,3,0,26,2335531,5632939,0.335749
10,3,2,28,2948779,8581718,0.511510
11,3,1,29,3064820,11646538,0.694188
12,3,1,30,2468924,14115462,0.841347
13,3,1,31,1533322,15648784,0.932740
