#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,508,524,0.000084
2,16,16,48,3536,4060,0.000650
3,16,16,64,11407,15467,0.002475
4,16,16,80,30004,45471,0.007275
5,16,16,96,68448,113919,0.018227
6,16,16,112,124954,238873,0.038220
7,16,15,127,206112,444985,0.071198
8,16,15,142,318119,763104,0.122097
9,16,15,157,455756,1218860,0.195018
10,16,11,168,590424,1809284,0.289485
11,16,12,180,691505,2500789,0.400126
12,16,9,189,744239,3245028,0.519204
13,16,6,195,730695,3975723,0.636116
14,16,7,202,659833,4635556,0.741689
15,16,5,207,537318,5172874,0.827660
16,16,5,212,408017,5580891,0.892943
17,16,2,214,283684,5864575,0.938332
