#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,197,200,0.000012
2,3,3,9,3161,3361,0.000200
3,3,3,12,21236,24597,0.001466
4,3,3,15,83233,107830,0.006427
5,3,3,18,234380,342210,0.020397
6,3,3,21,547148,889358,0.053010
7,3,3,24,1090196,1979554,0.117991
8,3,3,27,1824492,3804046,0.226739
9,3,2,29,2545968,6350014,0.378490
10,3,3,32,2941700,9291714,0.553829
11,3,1,33,2807317,12099031,0.721158
12,3,0,33,2191713,14290744,0.851795
13,3,0,33,1369179,15659923,0.933404
